,R,G,B,hist,framenum,frameName
1,52.9911894273,62.1497797357,42.5022026432,0.17196969697,24.0,tarzan/tarzan-024.png
2,22.0321100917,27.5550458716,15.8577981651,0.165151515152,24.0,tarzan/tarzan-024.png
3,70.1207729469,79.1739130435,57.1062801932,0.156818181818,24.0,tarzan/tarzan-024.png
4,36.2537313433,44.8457711443,29.3781094527,0.152272727273,24.0,tarzan/tarzan-024.png
5,91.9266055046,100.678899083,78.3394495413,0.0825757575758,24.0,tarzan/tarzan-024.png
6,124.384615385,127.41025641,106.358974359,0.0590909090909,24.0,tarzan/tarzan-024.png
7,171.709677419,177.935483871,158.935483871,0.0234848484848,24.0,tarzan/tarzan-024.png
0,56.4545454545,64.2727272727,47.3636363636,0.175,25.0,tarzan/tarzan-025.png
1,6.11607142857,10.1116071429,5.97321428571,0.169696969697,25.0,tarzan/tarzan-025.png
2,38.6936936937,47.1441441441,32.2252252252,0.168181818182,25.0,tarzan/tarzan-025.png
3,74.7659574468,82.079787234,61.7021276596,0.142424242424,25.0,tarzan/tarzan-025.png
4,21.6312849162,26.4022346369,16.3351955307,0.135606060606,25.0,tarzan/tarzan-025.png
5,94.6564417178,98.7791411043,77.8588957055,0.123484848485,25.0,tarzan/tarzan-025.png
6,125.614457831,127.65060241,106.108433735,0.0628787878788,25.0,tarzan/tarzan-025.png
7,162.066666667,168.133333333,147.633333333,0.0227272727273,25.0,tarzan/tarzan-025.png
0,63.6868327402,73.6298932384,51.0569395018,0.212878787879,26.0,tarzan/tarzan-026.png
1,46.0939849624,55.3421052632,35.6842105263,0.2,26.0,tarzan/tarzan-026.png
2,28.472361809,34.7688442211,21.0100502513,0.151515151515,26.0,tarzan/tarzan-026.png
3,82.932642487,92.9740932642,70.8652849741,0.146212121212,26.0,tarzan/tarzan-026.png
4,107.737804878,115.012195122,92.2134146341,0.124242424242,26.0,tarzan/tarzan-026.png
5,10.524137931,16.0206896552,7.99310344828,0.110606060606,26.0,tarzan/tarzan-026.png
6,130.108695652,146.760869565,120.804347826,0.0348484848485,26.0,tarzan/tarzan-026.png
7,166.884615385,179.807692308,157.346153846,0.019696969697,26.0,tarzan/tarzan-026.png
0,11.531835206,17.6292134831,7.4606741573,0.202272727273,27.0,tarzan/tarzan-027.png
1,29.125,37.7045454545,21.2840909091,0.200757575758,27.0,tarzan/tarzan-027.png
2,47.375,57.1785714286,36.25,0.169696969697,27.0,tarzan/tarzan-027.png
3,65.7605633803,75.6291079812,56.7042253521,0.160606060606,27.0,tarzan/tarzan-027.png
4,85.4620253165,95.5759493671,71.1835443038,0.119696969697,27.0,tarzan/tarzan-027.png
5,108.612403101,116.054263566,93.8914728682,0.0977272727273,27.0,tarzan/tarzan-027.png
6,125.14,148.74,122.46,0.0378787878788,27.0,tarzan/tarzan-027.png
7,172.466666667,186.866666667,163.533333333,0.0113636363636,27.0,tarzan/tarzan-027.png
0,15.0626304802,18.2797494781,6.25052192067,0.362878787879,28.0,tarzan/tarzan-028.png
1,31.5604026846,33.4295302013,15.4630872483,0.226515151515,28.0,tarzan/tarzan-028.png
2,71.3647058824,71.0764705882,46.8,0.128787878788,28.0,tarzan/tarzan-028.png
3,51.7597402597,53.2402597403,31.9155844156,0.115909090909,28.0,tarzan/tarzan-028.png
4,89.625,92.5625,65.3125,0.0727272727273,28.0,tarzan/tarzan-028.png
5,118.803030303,125.484848485,97.4242424242,0.05,28.0,tarzan/tarzan-028.png
6,145.25,156.175,131.475,0.030303030303,28.0,tarzan/tarzan-028.png
