,R,G,B,hist,framenum,frameName
4,26.9405940594,18.4455445545,12.6237623762,0.101,41.0,monstruo/monstruo-041.png
5,34.5925925926,24.2037037037,16.4444444444,0.054,41.0,monstruo/monstruo-041.png
6,47.8571428571,35.5714285714,24.7142857143,0.007,41.0,monstruo/monstruo-041.png
7,74.0,59.0,41.0,0.001,41.0,monstruo/monstruo-041.png
0,8.12609970674,13.0263929619,18.9589442815,0.34,42.0,monstruo/monstruo-042.png
1,5.53987730061,4.56441717791,7.1472392638,0.327,42.0,monstruo/monstruo-042.png
2,14.0737704918,24.3278688525,35.8278688525,0.122,42.0,monstruo/monstruo-042.png
3,18.1333333333,36.72,62.8266666667,0.075,42.0,monstruo/monstruo-042.png
4,32.2638888889,61.6805555556,89.0277777778,0.072,42.0,monstruo/monstruo-042.png
5,51.0952380952,91.6904761905,126.261904762,0.042,42.0,monstruo/monstruo-042.png
6,139.692307692,214.461538462,233.0,0.013,42.0,monstruo/monstruo-042.png
7,63.6666666667,139.777777778,188.222222222,0.009,42.0,monstruo/monstruo-042.png
0,5.82107843137,5.66911764706,8.52450980392,0.408,43.0,monstruo/monstruo-043.png
1,9.09206349206,15.0222222222,22.7650793651,0.315,43.0,monstruo/monstruo-043.png
2,16.1165048544,29.9223300971,49.2427184466,0.103,43.0,monstruo/monstruo-043.png
3,28.2,50.4666666667,70.2,0.075,43.0,monstruo/monstruo-043.png
4,33.3818181818,67.2545454545,102.727272727,0.055,43.0,monstruo/monstruo-043.png
5,53.1304347826,102.695652174,139.304347826,0.023,43.0,monstruo/monstruo-043.png
6,135.230769231,212.384615385,231.615384615,0.013,43.0,monstruo/monstruo-043.png
7,76.875,146.125,187.125,0.008,43.0,monstruo/monstruo-043.png
0,6.12580645161,2.93225806452,3.62903225806,0.31,44.0,monstruo/monstruo-044.png
1,9.22134387352,6.50988142292,7.48221343874,0.253,44.0,monstruo/monstruo-044.png
2,13.3954545455,10.7818181818,11.8045454545,0.22,44.0,monstruo/monstruo-044.png
3,18.9913043478,15.9913043478,16.1304347826,0.115,44.0,monstruo/monstruo-044.png
4,26.46875,22.625,21.796875,0.064,44.0,monstruo/monstruo-044.png
5,36.6666666667,33.7777777778,31.8518518519,0.027,44.0,monstruo/monstruo-044.png
6,56.0,53.2222222222,50.1111111111,0.009,44.0,monstruo/monstruo-044.png
7,88.5,85.0,80.0,0.002,44.0,monstruo/monstruo-044.png
0,6.30630630631,3.14414414414,4.18918918919,0.222,45.0,monstruo/monstruo-045.png
1,11.4083769634,8.76963350785,10.1256544503,0.191,45.0,monstruo/monstruo-045.png
2,8.76704545455,5.90909090909,6.89204545455,0.176,45.0,monstruo/monstruo-045.png
3,18.578313253,15.656626506,16.5,0.166,45.0,monstruo/monstruo-045.png
4,14.7777777778,11.7839506173,12.3271604938,0.162,45.0,monstruo/monstruo-045.png
5,24.5434782609,21.3913043478,22.0869565217,0.046,45.0,monstruo/monstruo-045.png
6,32.7307692308,28.9230769231,28.6153846154,0.026,45.0,monstruo/monstruo-045.png
7,43.0909090909,38.9090909091,37.0,0.011,45.0,monstruo/monstruo-045.png
0,11.3618233618,8.83475783476,9.85185185185,0.351,46.0,monstruo/monstruo-046.png
1,7.24809160305,4.25954198473,5.19083969466,0.262,46.0,monstruo/monstruo-046.png
2,16.891509434,13.7783018868,14.5330188679,0.212,46.0,monstruo/monstruo-046.png
3,22.7925925926,19.3925925926,20.0740740741,0.135,46.0,monstruo/monstruo-046.png
4,36.7931034483,32.0689655172,32.4827586207,0.029,46.0,monstruo/monstruo-046.png
5,5.8,9.6,39.0,0.005,46.0,monstruo/monstruo-046.png
6,24.4,38.0,85.0,0.005,46.0,monstruo/monstruo-046.png
7,83.0,77.0,71.0,0.001,46.0,monstruo/monstruo-046.png
0,11.9002849003,9.11396011396,9.47578347578,0.351,47.0,monstruo/monstruo-047.png
1,7.55364806867,4.51502145923,5.15450643777,0.233,47.0,monstruo/monstruo-047.png
2,16.9864864865,14.3738738739,15.018018018,0.222,47.0,monstruo/monstruo-047.png
3,23.1359223301,20.3009708738,21.6990291262,0.103,47.0,monstruo/monstruo-047.png
4,29.1754385965,29.0877192982,34.0877192982,0.057,47.0,monstruo/monstruo-047.png
5,17.7916666667,22.2916666667,45.6666666667,0.024,47.0,monstruo/monstruo-047.png
6,22.5,36.0,81.6666666667,0.006,47.0,monstruo/monstruo-047.png
7,60.5,57.25,53.5,0.004,47.0,monstruo/monstruo-047.png
0,6.79045092838,3.59681697613,3.98143236074,0.377,48.0,monstruo/monstruo-048.png
1,11.313253012,8.57831325301,8.59939759036,0.332,48.0,monstruo/monstruo-048.png
2,16.4695121951,13.9329268293,13.9573170732,0.164,48.0,monstruo/monstruo-048.png
3,26.3015873016,22.2857142857,20.5396825397,0.063,48.0,monstruo/monstruo-048.png
4,8.18421052632,7.94736842105,19.9473684211,0.038,48.0,monstruo/monstruo-048.png
5,41.8823529412,36.1764705882,32.2941176471,0.017,48.0,monstruo/monstruo-048.png
6,67.0,57.3333333333,50.0,0.006,48.0,monstruo/monstruo-048.png
7,100.0,90.6666666667,80.0,0.003,48.0,monstruo/monstruo-048.png
0,7.28862973761,4.13119533528,5.09620991254,0.343,49.0,monstruo/monstruo-049.png
1,12.1863905325,9.0325443787,9.50887573964,0.338,49.0,monstruo/monstruo-049.png
2,18.664516129,15.1548387097,15.6387096774,0.155,49.0,monstruo/monstruo-049.png
3,7.01818181818,5.4,17.4545454545,0.055,49.0,monstruo/monstruo-049.png
4,28.5555555556,24.2592592593,24.6296296296,0.054,49.0,monstruo/monstruo-049.png
5,39.0526315789,35.6315789474,36.1052631579,0.038,49.0,monstruo/monstruo-049.png
6,6.23076923077,9.61538461538,41.5384615385,0.013,49.0,monstruo/monstruo-049.png
7,55.5,53.0,69.0,0.004,49.0,monstruo/monstruo-049.png
0,6.42506142506,3.39066339066,4.52825552826,0.407,50.0,monstruo/monstruo-050.png
1,10.6468531469,8.01398601399,8.46503496503,0.286,50.0,monstruo/monstruo-050.png
2,15.2328042328,12.5714285714,12.164021164,0.189,50.0,monstruo/monstruo-050.png
3,23.9056603774,20.7547169811,19.4905660377,0.053,50.0,monstruo/monstruo-050.png
4,6.4,5.48888888889,17.9555555556,0.045,50.0,monstruo/monstruo-050.png
5,43.8461538462,40.8461538462,38.0,0.013,50.0,monstruo/monstruo-050.png
6,6.5,12.5,60.6666666667,0.006,50.0,monstruo/monstruo-050.png
7,87.0,87.0,80.0,0.001,50.0,monstruo/monstruo-050.png
0,7.48795180723,4.31927710843,4.24698795181,0.332,51.0,monstruo/monstruo-051.png
1,5.75,2.78389830508,3.3093220339,0.236,51.0,monstruo/monstruo-051.png
2,9.97413793103,7.05603448276,6.65086206897,0.232,51.0,monstruo/monstruo-051.png
3,12.4236111111,9.29166666667,9.0625,0.144,51.0,monstruo/monstruo-051.png
4,17.0,13.8181818182,13.5151515152,0.033,51.0,monstruo/monstruo-051.png
5,8.08333333333,5.58333333333,15.25,0.012,51.0,monstruo/monstruo-051.png
6,26.2,23.5,21.8,0.01,51.0,monstruo/monstruo-051.png
7,21.0,19.0,56.0,0.001,51.0,monstruo/monstruo-051.png
0,4.98343373494,1.97289156627,2.99698795181,0.664,52.0,monstruo/monstruo-052.png
1,6.00520833333,2.97916666667,3.984375,0.192,52.0,monstruo/monstruo-052.png
2,7.2,4.14285714286,5.04285714286,0.07,52.0,monstruo/monstruo-052.png
3,5.52727272727,2.54545454545,1.56363636364,0.055,52.0,monstruo/monstruo-052.png
4,10.0,7.0,7.58333333333,0.012,52.0,monstruo/monstruo-052.png
5,12.6,9.6,10.2,0.005,52.0,monstruo/monstruo-052.png
6,50.0,47.0,47.0,0.001,52.0,monstruo/monstruo-052.png
7,19.0,16.0,16.0,0.001,52.0,monstruo/monstruo-052.png
0,6.53580901857,2.83289124668,7.50132625995,0.377,53.0,monstruo/monstruo-053.png
1,8.56209150327,5.75816993464,18.8039215686,0.306,53.0,monstruo/monstruo-053.png
2,7.42335766423,6.09489051095,38.3284671533,0.137,53.0,monstruo/monstruo-053.png
3,4.57352941176,4.86764705882,64.5735294118,0.068,53.0,monstruo/monstruo-053.png
4,5.30769230769,11.1538461538,105.903846154,0.052,53.0,monstruo/monstruo-053.png
5,10.6451612903,34.4516129032,167.129032258,0.031,53.0,monstruo/monstruo-053.png
6,31.8,187.2,247.066666667,0.015,53.0,monstruo/monstruo-053.png
7,25.2857142857,88.3571428571,213.214285714,0.014,53.0,monstruo/monstruo-053.png
0,6.67981438515,3.69605568445,5.31554524362,0.431,54.0,monstruo/monstruo-054.png
1,11.4024390244,8.64329268293,9.25,0.328,54.0,monstruo/monstruo-054.png
2,18.1260504202,15.2773109244,15.8487394958,0.119,54.0,monstruo/monstruo-054.png
3,6.47826086957,4.65217391304,14.7608695652,0.092,54.0,monstruo/monstruo-054.png
4,6.52173913043,4.47826086957,28.0869565217,0.023,54.0,monstruo/monstruo-054.png
5,4.6,7.0,64.6,0.005,54.0,monstruo/monstruo-054.png
6,14.0,33.0,130.0,0.001,54.0,monstruo/monstruo-054.png
7,23.0,36.0,187.0,0.001,54.0,monstruo/monstruo-054.png
0,6.57866666667,3.64533333333,5.352,0.375,55.0,monstruo/monstruo-055.png
1,10.6654275093,7.66171003717,8.45353159851,0.269,55.0,monstruo/monstruo-055.png
2,14.1556886228,11.5149700599,13.7904191617,0.167,55.0,monstruo/monstruo-055.png
3,20.71875,16.5520833333,18.75,0.096,55.0,monstruo/monstruo-055.png
4,7.671875,5.71875,15.625,0.064,55.0,monstruo/monstruo-055.png
5,6.04545454545,5.59090909091,34.1818181818,0.022,55.0,monstruo/monstruo-055.png
6,17.8333333333,13.5,67.5,0.006,55.0,monstruo/monstruo-055.png
7,23.0,46.0,142.0,0.001,55.0,monstruo/monstruo-055.png
0,6.00222717149,3.06681514477,4.38307349666,0.449,56.0,monstruo/monstruo-056.png
1,8.84773662551,5.89300411523,8.07818930041,0.243,56.0,monstruo/monstruo-056.png
2,12.5541401274,9.64968152866,12.5923566879,0.157,56.0,monstruo/monstruo-056.png
3,19.1348314607,15.8539325843,16.8988764045,0.089,56.0,monstruo/monstruo-056.png
4,11.0444444444,8.66666666667,23.4444444444,0.045,56.0,monstruo/monstruo-056.png
5,9.1,8.4,48.0,0.01,56.0,monstruo/monstruo-056.png
6,8.0,12.5,100.75,0.004,56.0,monstruo/monstruo-056.png
7,18.3333333333,37.0,168.666666667,0.003,56.0,monstruo/monstruo-056.png
0,15.3597122302,15.4196642686,20.7002398082,0.417,57.0,monstruo/monstruo-057.png
1,7.1146953405,7.05017921147,15.0967741935,0.279,57.0,monstruo/monstruo-057.png
2,25.7438016529,25.7024793388,28.8595041322,0.121,57.0,monstruo/monstruo-057.png
3,11.2040816327,14.1224489796,41.9183673469,0.098,57.0,monstruo/monstruo-057.png
4,10.1063829787,15.170212766,73.170212766,0.047,57.0,monstruo/monstruo-057.png
5,5.0,18.6470588235,117.647058824,0.017,57.0,monstruo/monstruo-057.png
6,33.3571428571,48.5714285714,95.5,0.014,57.0,monstruo/monstruo-057.png
7,8.0,65.2857142857,201.285714286,0.007,57.0,monstruo/monstruo-057.png
0,13.0054794521,10.8328767123,12.5150684932,0.365,58.0,monstruo/monstruo-058.png
1,17.1698717949,14.9358974359,17.5192307692,0.312,58.0,monstruo/monstruo-058.png
2,8.89150943396,6.96698113208,8.43867924528,0.212,58.0,monstruo/monstruo-058.png
3,24.3673469388,21.6530612245,23.3265306122,0.049,58.0,monstruo/monstruo-058.png
4,12.9428571429,13.6857142857,38.0571428571,0.035,58.0,monstruo/monstruo-058.png
5,9.64285714286,13.7857142857,77.9285714286,0.014,58.0,monstruo/monstruo-058.png
6,6.11111111111,20.7777777778,126.444444444,0.009,58.0,monstruo/monstruo-058.png
7,30.5,94.25,206.0,0.004,58.0,monstruo/monstruo-058.png
0,16.4735099338,14.761589404,15.7748344371,0.302,59.0,monstruo/monstruo-059.png
1,19.9962962963,17.137037037,18.2666666667,0.27,59.0,monstruo/monstruo-059.png
2,13.247311828,11.9784946237,13.623655914,0.186,59.0,monstruo/monstruo-059.png
3,10.7583333333,9.025,10.275,0.12,59.0,monstruo/monstruo-059.png
4,24.734375,22.6875,23.40625,0.064,59.0,monstruo/monstruo-059.png
5,7.14583333333,3.83333333333,5.83333333333,0.048,59.0,monstruo/monstruo-059.png
6,12.4285714286,10.4285714286,33.8571428571,0.007,59.0,monstruo/monstruo-059.png
7,29.0,23.3333333333,64.3333333333,0.003,59.0,monstruo/monstruo-059.png
0,9.34742647059,7.39705882353,8.0625,0.544,60.0,monstruo/monstruo-060.png
1,10.7133757962,14.3375796178,21.4681528662,0.314,60.0,monstruo/monstruo-060.png
2,17.7230769231,26.5692307692,39.8307692308,0.065,60.0,monstruo/monstruo-060.png
3,27.0444444444,42.2888888889,62.8666666667,0.045,60.0,monstruo/monstruo-060.png
4,42.4210526316,68.6842105263,85.8421052632,0.019,60.0,monstruo/monstruo-060.png
5,171.0,223.833333333,235.333333333,0.006,60.0,monstruo/monstruo-060.png
6,115.75,167.5,192.25,0.004,60.0,monstruo/monstruo-060.png
7,52.3333333333,100.0,140.666666667,0.003,60.0,monstruo/monstruo-060.png
0,10.5691823899,10.0974842767,11.6006289308,0.318,61.0,monstruo/monstruo-061.png
1,8.20069204152,5.90657439446,6.25951557093,0.289,61.0,monstruo/monstruo-061.png
2,10.6378600823,14.5967078189,22.1728395062,0.243,61.0,monstruo/monstruo-061.png
3,16.8253968254,25.0158730159,37.8095238095,0.063,61.0,monstruo/monstruo-061.png
4,27.4117647059,43.8039215686,60.3529411765,0.051,61.0,monstruo/monstruo-061.png
5,38.5833333333,64.375,88.0,0.024,61.0,monstruo/monstruo-061.png
6,166.285714286,221.285714286,233.428571429,0.007,61.0,monstruo/monstruo-061.png
7,74.6,122.4,148.0,0.005,61.0,monstruo/monstruo-061.png
0,16.2007434944,11.6394052045,7.07434944238,0.269,62.0,monstruo/monstruo-062.png
1,12.8015873016,8.65873015873,5.11111111111,0.252,62.0,monstruo/monstruo-062.png
2,8.05555555556,3.51515151515,2.39393939394,0.198,62.0,monstruo/monstruo-062.png
3,19.9869281046,15.6209150327,10.8169934641,0.153,62.0,monstruo/monstruo-062.png
4,24.5882352941,20.3176470588,14.2235294118,0.085,62.0,monstruo/monstruo-062.png
5,31.5625,25.8125,19.75,0.032,62.0,monstruo/monstruo-062.png
6,42.0,36.1,28.8,0.01,62.0,monstruo/monstruo-062.png
7,65.0,57.0,47.0,0.001,62.0,monstruo/monstruo-062.png
0,13.1399176955,8.70781893004,5.15637860082,0.243,63.0,monstruo/monstruo-063.png
1,15.7752293578,11.3440366972,6.62844036697,0.218,63.0,monstruo/monstruo-063.png
2,6.24309392265,2.09944751381,2.00552486188,0.181,63.0,monstruo/monstruo-063.png
3,10.2416666667,5.35,2.95833333333,0.12,63.0,monstruo/monstruo-063.png
4,18.219047619,14.3619047619,9.2380952381,0.105,63.0,monstruo/monstruo-063.png
5,21.9438202247,18.5730337079,11.8764044944,0.089,63.0,monstruo/monstruo-063.png
6,27.9189189189,23.7297297297,17.1081081081,0.037,63.0,monstruo/monstruo-063.png
7,39.2857142857,32.5714285714,24.0,0.007,63.0,monstruo/monstruo-063.png
0,12.6317829457,7.87209302326,5.43023255814,0.258,64.0,monstruo/monstruo-064.png
1,14.7777777778,10.3484848485,6.63636363636,0.198,64.0,monstruo/monstruo-064.png
2,10.4210526316,5.52046783626,4.01754385965,0.171,64.0,monstruo/monstruo-064.png
3,17.1679389313,12.893129771,8.35877862595,0.131,64.0,monstruo/monstruo-064.png
4,7.74336283186,3.16814159292,2.35398230088,0.113,64.0,monstruo/monstruo-064.png
5,20.5263157895,16.3368421053,11.6736842105,0.095,64.0,monstruo/monstruo-064.png
6,26.2258064516,22.2258064516,16.6129032258,0.031,64.0,monstruo/monstruo-064.png
7,42.3333333333,36.6666666667,31.0,0.003,64.0,monstruo/monstruo-064.png
0,14.589958159,10.4728033473,6.40167364017,0.239,65.0,monstruo/monstruo-065.png
1,12.7096774194,7.74193548387,6.66666666667,0.186,65.0,monstruo/monstruo-065.png
2,12.5690607735,8.53038674033,4.41988950276,0.181,65.0,monstruo/monstruo-065.png
3,9.64556962025,4.75316455696,3.55063291139,0.158,65.0,monstruo/monstruo-065.png
4,16.336,12.36,8.408,0.125,65.0,monstruo/monstruo-065.png
5,19.6438356164,15.5616438356,11.0,0.073,65.0,monstruo/monstruo-065.png
6,23.9032258065,19.8064516129,15.2580645161,0.031,65.0,monstruo/monstruo-065.png
7,33.0,29.7142857143,23.2857142857,0.007,65.0,monstruo/monstruo-065.png
0,12.5425531915,7.52482269504,6.53546099291,0.282,66.0,monstruo/monstruo-066.png
1,13.9887640449,9.70786516854,6.66853932584,0.178,66.0,monstruo/monstruo-066.png
2,15.3780487805,11.1036585366,7.86585365854,0.164,66.0,monstruo/monstruo-066.png
3,12.5660377358,8.63522012579,4.52201257862,0.159,66.0,monstruo/monstruo-066.png
4,10.1940298507,5.36567164179,3.62686567164,0.134,66.0,monstruo/monstruo-066.png
5,17.6551724138,13.724137931,9.87931034483,0.058,66.0,monstruo/monstruo-066.png
6,21.7826086957,18.0434782609,13.652173913,0.023,66.0,monstruo/monstruo-066.png
7,33.0,29.0,25.0,0.002,66.0,monstruo/monstruo-066.png
0,9.95689655172,4.97629310345,3.96982758621,0.464,67.0,monstruo/monstruo-067.png
1,11.982832618,7.03433476395,5.98712446352,0.233,67.0,monstruo/monstruo-067.png
2,13.8518518519,9.37962962963,7.82407407407,0.108,67.0,monstruo/monstruo-067.png
3,12.9183673469,8.21428571429,6.86734693878,0.098,67.0,monstruo/monstruo-067.png
4,15.170212766,10.6595744681,9.42553191489,0.047,67.0,monstruo/monstruo-067.png
5,10.5531914894,6.40425531915,5.44680851064,0.047,67.0,monstruo/monstruo-067.png
6,22.0,17.0,16.0,0.002,67.0,monstruo/monstruo-067.png
7,30.0,25.0,25.0,0.001,67.0,monstruo/monstruo-067.png
0,9.99538461538,5.0,4.0,0.65,68.0,monstruo/monstruo-068.png
1,11.5983606557,6.94262295082,5.97540983607,0.122,68.0,monstruo/monstruo-068.png
2,8.92783505155,4.09278350515,3.14432989691,0.097,68.0,monstruo/monstruo-068.png
3,13.0441176471,8.25,7.25,0.068,68.0,monstruo/monstruo-068.png
4,9.06896551724,4.13793103448,5.13793103448,0.029,68.0,monstruo/monstruo-068.png
5,14.5,10.4545454545,9.5,0.022,68.0,monstruo/monstruo-068.png
6,19.6363636364,14.6363636364,13.6363636364,0.011,68.0,monstruo/monstruo-068.png
7,29.0,24.0,23.0,0.001,68.0,monstruo/monstruo-068.png
0,9.93984962406,4.97493734336,4.03007518797,0.399,69.0,monstruo/monstruo-069.png
1,11.8844444444,7.07111111111,6.06222222222,0.225,69.0,monstruo/monstruo-069.png
2,8.86046511628,4.11627906977,3.10852713178,0.129,69.0,monstruo/monstruo-069.png
3,12.8765432099,8.08641975309,7.01234567901,0.081,69.0,monstruo/monstruo-069.png
4,10.358974359,6.41025641026,5.5,0.078,69.0,monstruo/monstruo-069.png
5,14.1724137931,10.0344827586,7.79310344828,0.058,69.0,monstruo/monstruo-069.png
6,12.1304347826,8.47826086957,4.5652173913,0.023,69.0,monstruo/monstruo-069.png
7,20.1428571429,15.4285714286,12.2857142857,0.007,69.0,monstruo/monstruo-069.png
0,9.88850174216,4.92682926829,3.89895470383,0.287,70.0,monstruo/monstruo-070.png
1,11.6431372549,6.89803921569,5.86274509804,0.255,70.0,monstruo/monstruo-070.png
2,12.9032258065,8.12903225806,7.10215053763,0.186,70.0,monstruo/monstruo-070.png
3,14.3620689655,9.91379310345,8.21551724138,0.116,70.0,monstruo/monstruo-070.png
4,12.7391304348,8.91304347826,4.82608695652,0.092,70.0,monstruo/monstruo-070.png
5,16.4666666667,12.2666666667,9.93333333333,0.045,70.0,monstruo/monstruo-070.png
6,6.5625,2.8125,1.375,0.016,70.0,monstruo/monstruo-070.png
7,28.6666666667,20.0,15.6666666667,0.003,70.0,monstruo/monstruo-070.png
0,13.0469798658,8.29865771812,5.48657718121,0.298,71.0,monstruo/monstruo-071.png
1,16.8756218905,12.2487562189,6.75621890547,0.201,71.0,monstruo/monstruo-071.png
2,10.1570680628,5.25654450262,3.48691099476,0.191,71.0,monstruo/monstruo-071.png
3,20.6845637584,15.9731543624,9.84563758389,0.149,71.0,monstruo/monstruo-071.png
4,5.93333333333,1.86666666667,2.04761904762,0.105,71.0,monstruo/monstruo-071.png
5,27.3947368421,21.4473684211,15.1842105263,0.038,71.0,monstruo/monstruo-071.png
6,37.5,30.2142857143,23.4285714286,0.014,71.0,monstruo/monstruo-071.png
7,51.0,43.5,31.0,0.004,71.0,monstruo/monstruo-071.png
0,8.31349206349,3.23412698413,2.30952380952,0.252,72.0,monstruo/monstruo-072.png
1,16.1797235023,11.2626728111,6.29032258065,0.217,72.0,monstruo/monstruo-072.png
2,12.5894736842,7.81052631579,4.62631578947,0.19,72.0,monstruo/monstruo-072.png
3,20.4413407821,15.0279329609,9.01675977654,0.179,72.0,monstruo/monstruo-072.png
4,24.0,18.2857142857,11.875,0.112,72.0,monstruo/monstruo-072.png
5,30.2857142857,23.4571428571,16.3142857143,0.035,72.0,monstruo/monstruo-072.png
6,43.0769230769,33.0769230769,23.5384615385,0.013,72.0,monstruo/monstruo-072.png
7,61.5,55.0,44.5,0.002,72.0,monstruo/monstruo-072.png
0,17.9353233831,11.7860696517,7.17412935323,0.201,73.0,monstruo/monstruo-073.png
1,14.7305699482,8.77720207254,5.0518134715,0.193,73.0,monstruo/monstruo-073.png
2,8.27513227513,2.77777777778,1.96825396825,0.189,73.0,monstruo/monstruo-073.png
3,20.8541666667,15.2777777778,9.75,0.144,73.0,monstruo/monstruo-073.png
4,11.5,5.18309859155,3.25352112676,0.142,73.0,monstruo/monstruo-073.png
5,24.6043956044,18.2417582418,12.5494505495,0.091,73.0,monstruo/monstruo-073.png
6,32.3214285714,24.4285714286,17.8571428571,0.028,73.0,monstruo/monstruo-073.png
7,41.8333333333,33.4166666667,23.0,0.012,73.0,monstruo/monstruo-073.png
0,8.4140969163,2.77973568282,2.22907488987,0.227,74.0,monstruo/monstruo-074.png
1,14.0452261307,7.95477386935,4.51256281407,0.199,74.0,monstruo/monstruo-074.png
2,16.9375,11.0227272727,6.26136363636,0.176,74.0,monstruo/monstruo-074.png
3,11.4219653179,4.90173410405,2.49132947977,0.173,74.0,monstruo/monstruo-074.png
4,20.3309859155,14.7112676056,9.14788732394,0.142,74.0,monstruo/monstruo-074.png
5,24.3225806452,18.2258064516,12.1935483871,0.062,74.0,monstruo/monstruo-074.png
6,32.2,23.85,17.1,0.02,74.0,monstruo/monstruo-074.png
7,46.0,40.0,35.0,0.001,74.0,monstruo/monstruo-074.png
0,10.5644599303,3.8118466899,2.21602787456,0.287,75.0,monstruo/monstruo-075.png
1,7.67955801105,2.53038674033,1.83425414365,0.181,75.0,monstruo/monstruo-075.png
2,13.2450331126,6.74834437086,4.17880794702,0.151,75.0,monstruo/monstruo-075.png
3,15.5918367347,9.53741496599,5.5306122449,0.147,75.0,monstruo/monstruo-075.png
4,18.2321428571,12.4910714286,7.01785714286,0.112,75.0,monstruo/monstruo-075.png
5,20.4647887324,15.1690140845,9.64788732394,0.071,75.0,monstruo/monstruo-075.png
6,24.125,17.975,11.975,0.04,75.0,monstruo/monstruo-075.png
7,35.6363636364,26.1818181818,19.6363636364,0.011,75.0,monstruo/monstruo-075.png
0,17.0147058824,11.5514705882,6.63602941176,0.272,76.0,monstruo/monstruo-076.png
1,8.58333333333,3.85526315789,2.62719298246,0.228,76.0,monstruo/monstruo-076.png
2,13.2678571429,8.35714285714,4.77232142857,0.224,76.0,monstruo/monstruo-076.png
3,21.6329113924,15.6392405063,10.3607594937,0.158,76.0,monstruo/monstruo-076.png
4,29.4509803922,21.0,14.9803921569,0.051,76.0,monstruo/monstruo-076.png
5,8.9375,11.125,19.03125,0.032,76.0,monstruo/monstruo-076.png
6,40.4285714286,29.5238095238,20.4761904762,0.021,76.0,monstruo/monstruo-076.png
7,24.6428571429,35.2857142857,46.4285714286,0.014,76.0,monstruo/monstruo-076.png
0,8.81932773109,3.96638655462,2.44957983193,0.238,77.0,monstruo/monstruo-077.png
1,15.9378238342,10.5025906736,5.72020725389,0.193,77.0,monstruo/monstruo-077.png
2,18.0388888889,12.4555555556,7.31666666667,0.18,77.0,monstruo/monstruo-077.png
3,13.1637426901,8.02923976608,4.66666666667,0.171,77.0,monstruo/monstruo-077.png
4,24.9450549451,17.4835164835,12.2307692308,0.091,77.0,monstruo/monstruo-077.png
5,20.8705882353,15.2235294118,10.6352941176,0.085,77.0,monstruo/monstruo-077.png
6,33.9259259259,24.1111111111,16.1851851852,0.027,77.0,monstruo/monstruo-077.png
7,45.3333333333,32.6666666667,20.8666666667,0.015,77.0,monstruo/monstruo-077.png
0,8.77215189873,3.84388185654,2.50632911392,0.237,78.0,monstruo/monstruo-078.png
1,15.8728070175,10.6228070175,5.83333333333,0.228,78.0,monstruo/monstruo-078.png
2,12.8813559322,7.98870056497,4.64971751412,0.177,78.0,monstruo/monstruo-078.png
3,18.2551724138,12.6068965517,7.66206896552,0.145,78.0,monstruo/monstruo-078.png
4,21.3695652174,15.4347826087,10.097826087,0.092,78.0,monstruo/monstruo-078.png
5,25.2278481013,17.7341772152,12.417721519,0.079,78.0,monstruo/monstruo-078.png
6,34.7586206897,24.4482758621,16.7931034483,0.029,78.0,monstruo/monstruo-078.png
7,44.6923076923,33.0769230769,22.8461538462,0.013,78.0,monstruo/monstruo-078.png
0,8.9313304721,4.00858369099,2.48927038627,0.233,79.0,monstruo/monstruo-079.png
1,15.676056338,10.4647887324,5.67605633803,0.213,79.0,monstruo/monstruo-079.png
2,12.585492228,7.9896373057,4.70466321244,0.193,79.0,monstruo/monstruo-079.png
3,18.0402684564,12.3959731544,7.5033557047,0.149,79.0,monstruo/monstruo-079.png
4,21.6634615385,15.4711538462,10.4903846154,0.104,79.0,monstruo/monstruo-079.png
5,25.7419354839,18.1290322581,12.8709677419,0.062,79.0,monstruo/monstruo-079.png
6,34.8275862069,25.0344827586,17.0344827586,0.029,79.0,monstruo/monstruo-079.png
7,44.6470588235,33.1764705882,22.9411764706,0.017,79.0,monstruo/monstruo-079.png
0,11.7434210526,9.05592105263,9.56578947368,0.304,80.0,monstruo/monstruo-080.png
1,15.1839622642,12.8679245283,13.4952830189,0.212,80.0,monstruo/monstruo-080.png
2,18.4166666667,16.7435897436,18.4551282051,0.156,80.0,monstruo/monstruo-080.png
3,7.58741258741,4.99300699301,5.79020979021,0.143,80.0,monstruo/monstruo-080.png
4,22.1098901099,23.1098901099,28.3076923077,0.091,80.0,monstruo/monstruo-080.png
5,29.1458333333,31.9375,41.125,0.048,80.0,monstruo/monstruo-080.png
6,38.1818181818,43.303030303,51.8181818182,0.033,80.0,monstruo/monstruo-080.png
7,53.6153846154,60.6153846154,70.3846153846,0.013,80.0,monstruo/monstruo-080.png
0,19.3637992832,13.8136200717,14.1594982079,0.557,81.0,monstruo/monstruo-081.png
1,32.7926267281,23.1612903226,24.9907834101,0.218,81.0,monstruo/monstruo-081.png
2,49.9642857143,34.3839285714,38.4375,0.112,81.0,monstruo/monstruo-081.png
3,68.7708333333,52.5833333333,67.2083333333,0.048,81.0,monstruo/monstruo-081.png
4,83.7777777778,76.1111111111,101.0,0.027,81.0,monstruo/monstruo-081.png
5,118.9,107.45,129.05,0.02,81.0,monstruo/monstruo-081.png
6,217.5,227.6,228.2,0.01,81.0,monstruo/monstruo-081.png
7,158.75,147.75,167.25,0.008,81.0,monstruo/monstruo-081.png
