,R,G,B,hist,framenum,frameName
4,93.5,110.878378378,136.189189189,0.115987460815,17.0,bourne/bourne-017.png
5,138.986842105,154.552631579,171.815789474,0.0595611285266,17.0,bourne/bourne-017.png
6,188.775862069,196.534482759,194.775862069,0.0454545454545,17.0,bourne/bourne-017.png
7,126.6,132.0,117.345454545,0.0431034482759,17.0,bourne/bourne-017.png
0,42.0861423221,54.9438202247,76.8501872659,0.210031347962,18.0,bourne/bourne-018.png
1,48.4291845494,66.2875536481,100.884120172,0.183385579937,18.0,bourne/bourne-018.png
2,20.2761904762,22.8095238095,26.2952380952,0.164576802508,18.0,bourne/bourne-018.png
3,33.206185567,41.0670103093,53.7783505155,0.150470219436,18.0,bourne/bourne-018.png
4,71.4339622642,87.9119496855,114.58490566,0.12460815047,18.0,bourne/bourne-018.png
5,92.3695652174,109.706521739,139.163043478,0.0721003134796,18.0,bourne/bourne-018.png
6,123.7,140.7,165.2,0.0626959247649,18.0,bourne/bourne-018.png
7,165.048780488,180.780487805,197.804878049,0.032131661442,18.0,bourne/bourne-018.png
0,69.2686084142,87.4077669903,118.349514563,0.242163009404,19.0,bourne/bourne-019.png
1,61.5753968254,76.4126984127,100.746031746,0.197492163009,19.0,bourne/bourne-019.png
2,83.7828282828,99.5555555556,120.090909091,0.155172413793,19.0,bourne/bourne-019.png
3,44.8823529412,56.2426470588,77.6029411765,0.1065830721,19.0,bourne/bourne-019.png
4,153.442622951,167.426229508,181.606557377,0.0956112852665,19.0,bourne/bourne-019.png
5,126.263636364,140.909090909,158.527272727,0.0862068965517,19.0,bourne/bourne-019.png
6,103.936842105,118.021052632,137.105263158,0.0744514106583,19.0,bourne/bourne-019.png
7,32.5185185185,37.0185185185,43.1481481481,0.0423197492163,19.0,bourne/bourne-019.png
0,10.1285046729,9.77570093458,11.0327102804,0.335423197492,20.0,bourne/bourne-020.png
1,21.1824104235,19.1009771987,21.2540716612,0.240595611285,20.0,bourne/bourne-020.png
2,30.8662790698,32.4825581395,38.9825581395,0.134796238245,20.0,bourne/bourne-020.png
3,46.0089285714,53.6160714286,64.9285714286,0.0877742946708,20.0,bourne/bourne-020.png
4,71.4519230769,80.1634615385,92.3653846154,0.0815047021944,20.0,bourne/bourne-020.png
5,99.6091954023,113.333333333,129.793103448,0.0681818181818,20.0,bourne/bourne-020.png
6,130.608695652,150.586956522,173.02173913,0.0360501567398,20.0,bourne/bourne-020.png
7,96.65,52.6,8.8,0.0156739811912,20.0,bourne/bourne-020.png
0,24.9065155807,23.4532577904,27.0311614731,0.276645768025,21.0,bourne/bourne-021.png
1,11.723880597,11.0820895522,12.802238806,0.210031347962,21.0,bourne/bourne-021.png
2,43.4054054054,37.1081081081,41.2108108108,0.144984326019,21.0,bourne/bourne-021.png
3,52.3870967742,54.3387096774,61.9112903226,0.0971786833856,21.0,bourne/bourne-021.png
4,101.620689655,113.439655172,129.534482759,0.0909090909091,21.0,bourne/bourne-021.png
5,79.4814814815,84.1388888889,96.9444444444,0.0846394984326,21.0,bourne/bourne-021.png
6,136.397260274,151.616438356,166.945205479,0.057210031348,21.0,bourne/bourne-021.png
7,97.387755102,49.5102040816,16.1020408163,0.0384012539185,21.0,bourne/bourne-021.png
0,8.59208899876,8.62422744129,8.68232385661,0.634012539185,22.0,bourne/bourne-022.png
