,R,G,B,hist,framenum,frameName
6,106.195652174,87.6739130435,66.0,0.0348484848485,6.0,xmen/xmen-006.png
7,96.0238095238,75.4047619048,30.4047619048,0.0318181818182,6.0,xmen/xmen-006.png
0,35.268,24.936,10.784,0.190151515152,7.0,xmen/xmen-007.png
1,53.3534482759,41.6724137931,21.9353448276,0.176515151515,7.0,xmen/xmen-007.png
2,16.0350877193,6.66666666667,2.04385964912,0.171212121212,7.0,xmen/xmen-007.png
3,92.0985915493,84.2441314554,63.8591549296,0.161363636364,7.0,xmen/xmen-007.png
4,73.9770114943,58.2701149425,32.8505747126,0.131818181818,7.0,xmen/xmen-007.png
5,123.373831776,104.775700935,83.5327102804,0.0810606060606,7.0,xmen/xmen-007.png
6,112.3,79.6166666667,34.2,0.0454545454545,7.0,xmen/xmen-007.png
7,195.196428571,170.107142857,116.25,0.0424242424242,7.0,xmen/xmen-007.png
0,35.3790322581,24.1290322581,9.67338709677,0.187878787879,8.0,xmen/xmen-008.png
1,51.8666666667,40.8458333333,21.7333333333,0.182575757576,8.0,xmen/xmen-008.png
2,15.4497816594,6.45851528384,2.08296943231,0.173484848485,8.0,xmen/xmen-008.png
3,92.2272727273,84.1919191919,63.7222222222,0.15,8.0,xmen/xmen-008.png
4,71.103030303,57.9939393939,34.1393939394,0.124242424242,8.0,xmen/xmen-008.png
5,122.844660194,104.485436893,83.572815534,0.0780303030303,8.0,xmen/xmen-008.png
6,105.028985507,73.8405797101,30.3768115942,0.0522727272727,8.0,xmen/xmen-008.png
7,193.117647059,168.058823529,114.852941176,0.0515151515152,8.0,xmen/xmen-008.png
0,62.8267148014,56.0866425993,34.8664259928,0.210606060606,9.0,xmen/xmen-009.png
1,72.0833333333,66.1818181818,46.6553030303,0.2,9.0,xmen/xmen-009.png
2,39.3133640553,31.1889400922,14.5760368664,0.164393939394,9.0,xmen/xmen-009.png
3,53.5520833333,44.4114583333,23.6302083333,0.144696969697,9.0,xmen/xmen-009.png
4,19.7386363636,14.4261363636,7.82954545455,0.133333333333,9.0,xmen/xmen-009.png
5,89.6626506024,78.8072289157,58.9036144578,0.0628787878788,9.0,xmen/xmen-009.png
6,96.8644067797,76.3898305085,31.4406779661,0.044696969697,9.0,xmen/xmen-009.png
7,108.019230769,91.9807692308,69.7115384615,0.0393939393939,9.0,xmen/xmen-009.png
0,73.4524590164,66.8393442623,47.2426229508,0.231060606061,10.0,xmen/xmen-010.png
1,58.464028777,53.809352518,35.1258992806,0.210606060606,10.0,xmen/xmen-010.png
2,47.6831683168,38.5099009901,18.5643564356,0.15303030303,10.0,xmen/xmen-010.png
3,33.8917197452,26.1401273885,12.4331210191,0.118939393939,10.0,xmen/xmen-010.png
4,17.8163265306,12.306122449,6.63945578231,0.111363636364,10.0,xmen/xmen-010.png
5,102.353535354,88.5050505051,66.7777777778,0.075,10.0,xmen/xmen-010.png
6,72.4367816092,57.1379310345,23.3793103448,0.0659090909091,10.0,xmen/xmen-010.png
7,100.0,79.4888888889,34.2,0.0340909090909,10.0,xmen/xmen-010.png
0,46.897338403,37.0760456274,19.7908745247,0.199242424242,11.0,xmen/xmen-011.png
1,32.5684647303,20.2946058091,6.90456431535,0.182575757576,11.0,xmen/xmen-011.png
2,13.1221719457,4.54751131222,1.89592760181,0.167424242424,11.0,xmen/xmen-011.png
3,90.3349514563,82.8883495146,62.859223301,0.156060606061,11.0,xmen/xmen-011.png
4,70.5404040404,56.7373737374,32.8080808081,0.15,11.0,xmen/xmen-011.png
5,117.300970874,100.242718447,80.7184466019,0.0780303030303,11.0,xmen/xmen-011.png
6,106.15942029,75.5507246377,33.231884058,0.0522727272727,11.0,xmen/xmen-011.png
7,194.210526316,168.263157895,114.263157895,0.0143939393939,11.0,xmen/xmen-011.png
