,R,G,B,hist,framenum,frameName
3,184.93989071,180.863387978,182.191256831,0.101666666667,4.0,mascotas/mascotas-004.png
4,92.7365269461,98.0718562874,112.508982036,0.0922222222222,4.0,mascotas/mascotas-004.png
5,147.160377358,140.566037736,138.773584906,0.0588888888889,4.0,mascotas/mascotas-004.png
6,216.813186813,224.0,238.098901099,0.0505555555556,4.0,mascotas/mascotas-004.png
7,60.1481481481,92.3086419753,159.641975309,0.045,4.0,mascotas/mascotas-004.png
0,57.2638436482,48.7817589577,45.5179153094,0.341111111111,5.0,mascotas/mascotas-005.png
1,30.7707509881,45.0948616601,80.0671936759,0.140555555556,5.0,mascotas/mascotas-005.png
2,30.0355555556,29.8266666667,37.6266666667,0.125,5.0,mascotas/mascotas-005.png
3,181.765550239,177.751196172,178.722488038,0.116111111111,5.0,mascotas/mascotas-005.png
4,71.7653061224,78.3418367347,97.362244898,0.108888888889,5.0,mascotas/mascotas-005.png
5,213.210084034,221.781512605,236.74789916,0.0661111111111,5.0,mascotas/mascotas-005.png
6,124.324786325,121.196581197,123.897435897,0.065,5.0,mascotas/mascotas-005.png
7,63.4029850746,98.4328358209,168.417910448,0.0372222222222,5.0,mascotas/mascotas-005.png
0,57.4101479915,49.2241014799,46.0317124736,0.262777777778,6.0,mascotas/mascotas-006.png
1,31.126394052,43.8141263941,74.5873605948,0.149444444444,6.0,mascotas/mascotas-006.png
2,68.4467213115,75.0942622951,94.0163934426,0.135555555556,6.0,mascotas/mascotas-006.png
3,181.587378641,179.218446602,181.514563107,0.114444444444,6.0,mascotas/mascotas-006.png
4,87.4482758621,100.275862069,125.60591133,0.112777777778,6.0,mascotas/mascotas-006.png
5,26.8267326733,29.1089108911,38.400990099,0.112222222222,6.0,mascotas/mascotas-006.png
6,215.025862069,223.112068966,237.560344828,0.0644444444444,6.0,mascotas/mascotas-006.png
7,138.83908046,131.068965517,127.0,0.0483333333333,6.0,mascotas/mascotas-006.png
0,59.2543640898,50.6733167082,47.6059850374,0.223333333333,7.0,mascotas/mascotas-007.png
1,70.1196013289,75.8704318937,94.0033222591,0.166111111111,7.0,mascotas/mascotas-007.png
2,94.2581818182,103.243636364,121.32,0.152777777778,7.0,mascotas/mascotas-007.png
3,30.6266094421,42.8326180258,70.7167381974,0.13,7.0,mascotas/mascotas-007.png
4,28.3512195122,29.1609756098,36.312195122,0.113888888889,7.0,mascotas/mascotas-007.png
5,187.524691358,186.37037037,191.259259259,0.09,7.0,mascotas/mascotas-007.png
6,166.548672566,158.389380531,154.10619469,0.0627777777778,7.0,mascotas/mascotas-007.png
7,217.845454545,226.245454545,240.109090909,0.0611111111111,7.0,mascotas/mascotas-007.png
0,57.6734279919,48.5131845842,44.8012170385,0.273888888889,8.0,mascotas/mascotas-008.png
1,101.773972603,112.273972603,131.773972603,0.162222222222,8.0,mascotas/mascotas-008.png
2,26.9396226415,31.3094339623,44.3169811321,0.147222222222,8.0,mascotas/mascotas-008.png
3,83.9179487179,90.4205128205,106.364102564,0.108333333333,8.0,mascotas/mascotas-008.png
4,186.736263736,183.791208791,185.686813187,0.101111111111,8.0,mascotas/mascotas-008.png
5,60.900621118,64.9254658385,82.9440993789,0.0894444444444,8.0,mascotas/mascotas-008.png
6,216.990909091,224.718181818,238.554545455,0.0611111111111,8.0,mascotas/mascotas-008.png
7,164.460784314,154.803921569,148.754901961,0.0566666666667,8.0,mascotas/mascotas-008.png
0,77.547979798,65.9368686869,63.2803030303,0.22,9.0,mascotas/mascotas-009.png
1,56.1884057971,45.9565217391,42.4376811594,0.191666666667,9.0,mascotas/mascotas-009.png
2,27.2762645914,37.9105058366,64.46692607,0.142777777778,9.0,mascotas/mascotas-009.png
3,21.093385214,24.3852140078,35.9299610895,0.142777777778,9.0,mascotas/mascotas-009.png
4,42.1659192825,58.1031390135,102.565022422,0.123888888889,9.0,mascotas/mascotas-009.png
5,62.5944055944,85.3076923077,143.93006993,0.0794444444444,9.0,mascotas/mascotas-009.png
6,182.142857143,188.428571429,202.30952381,0.07,9.0,mascotas/mascotas-009.png
7,130.547169811,137.150943396,163.264150943,0.0294444444444,9.0,mascotas/mascotas-009.png
0,76.3608247423,64.6829896907,61.8041237113,0.215555555556,10.0,mascotas/mascotas-010.png
1,54.1568047337,44.0917159763,40.7899408284,0.187777777778,10.0,mascotas/mascotas-010.png
2,21.0032051282,26.3942307692,40.8141025641,0.173333333333,10.0,mascotas/mascotas-010.png
3,30.0772357724,41.2479674797,69.6219512195,0.136666666667,10.0,mascotas/mascotas-010.png
4,42.6682464455,58.5734597156,103.625592417,0.117222222222,10.0,mascotas/mascotas-010.png
5,178.935483871,185.935483871,201.225806452,0.0688888888889,10.0,mascotas/mascotas-010.png
6,57.0338983051,81.8305084746,142.491525424,0.0655555555556,10.0,mascotas/mascotas-010.png
7,124.714285714,131.26984127,158.365079365,0.035,10.0,mascotas/mascotas-010.png
0,56.3688118812,46.2747524752,42.5717821782,0.224444444444,11.0,mascotas/mascotas-011.png
1,76.9263959391,65.4035532995,62.7842639594,0.218888888889,11.0,mascotas/mascotas-011.png
2,19.7509881423,22.3359683794,32.6679841897,0.140555555556,11.0,mascotas/mascotas-011.png
3,38.7762557078,55.2374429224,96.1369863014,0.121666666667,11.0,mascotas/mascotas-011.png
4,25.0853080569,36.1090047393,62.0473933649,0.117222222222,11.0,mascotas/mascotas-011.png
5,176.447552448,183.118881119,197.923076923,0.0794444444444,11.0,mascotas/mascotas-011.png
6,56.5905511811,82.3228346457,143.472440945,0.0705555555556,11.0,mascotas/mascotas-011.png
7,118.428571429,124.367346939,149.306122449,0.0272222222222,11.0,mascotas/mascotas-011.png
0,57.2360097324,46.7493917275,43.1873479319,0.228888888889,12.0,mascotas/mascotas-012.png
1,77.4038997214,65.3091922006,62.0501392758,0.198888888889,12.0,mascotas/mascotas-012.png
2,22.3657817109,27.0501474926,40.3864306785,0.188333333333,12.0,mascotas/mascotas-012.png
3,32.1423728814,44.1796610169,76.0847457627,0.163888888889,12.0,mascotas/mascotas-012.png
4,48.6407185629,67.3233532934,115.311377246,0.0927777777778,12.0,mascotas/mascotas-012.png
5,165.520833333,167.145833333,178.09375,0.0533333333333,12.0,mascotas/mascotas-012.png
6,85.3513513514,105.162162162,156.337837838,0.0411111111111,12.0,mascotas/mascotas-012.png
7,183.525423729,195.322033898,216.06779661,0.0327777777778,12.0,mascotas/mascotas-012.png
0,56.2099737533,45.8005249344,42.2047244094,0.211666666667,13.0,mascotas/mascotas-013.png
1,21.3324175824,25.9697802198,39.3351648352,0.202222222222,13.0,mascotas/mascotas-013.png
2,76.3753501401,64.4229691877,60.5014005602,0.198333333333,13.0,mascotas/mascotas-013.png
3,31.8857142857,43.9510204082,74.5224489796,0.136111111111,13.0,mascotas/mascotas-013.png
4,46.1666666667,63.367816092,107.764367816,0.0966666666667,13.0,mascotas/mascotas-013.png
5,70.6583333333,92.3666666667,146.358333333,0.0666666666667,13.0,mascotas/mascotas-013.png
6,163.102040816,164.010204082,176.183673469,0.0544444444444,13.0,mascotas/mascotas-013.png
7,183.491803279,195.737704918,216.409836066,0.0338888888889,13.0,mascotas/mascotas-013.png
0,55.0336787565,44.9611398964,41.310880829,0.214444444444,14.0,mascotas/mascotas-014.png
1,76.0217391304,63.7950310559,60.198757764,0.178888888889,14.0,mascotas/mascotas-014.png
2,28.3758169935,38.0980392157,62.8986928105,0.17,14.0,mascotas/mascotas-014.png
3,20.3358778626,23.9465648855,35.2824427481,0.145555555556,14.0,mascotas/mascotas-014.png
4,40.768558952,55.2532751092,93.5676855895,0.127222222222,14.0,mascotas/mascotas-014.png
5,66.5158730159,86.6507936508,140.246031746,0.07,14.0,mascotas/mascotas-014.png
6,177.194690265,183.026548673,198.053097345,0.0627777777778,14.0,mascotas/mascotas-014.png
7,133.803571429,137.75,158.714285714,0.0311111111111,14.0,mascotas/mascotas-014.png
0,21.0373443983,26.0705394191,40.7157676349,0.267777777778,15.0,mascotas/mascotas-015.png
1,51.4820936639,41.7988980716,38.6611570248,0.201666666667,15.0,mascotas/mascotas-015.png
2,73.7722222222,61.7055555556,58.05,0.2,15.0,mascotas/mascotas-015.png
3,33.3105590062,45.6739130435,77.347826087,0.178888888889,15.0,mascotas/mascotas-015.png
4,60.7352941176,78.0882352941,127.745098039,0.0566666666667,15.0,mascotas/mascotas-015.png
5,164.642857143,165.385714286,176.571428571,0.0388888888889,15.0,mascotas/mascotas-015.png
6,181.873015873,193.349206349,213.761904762,0.035,15.0,mascotas/mascotas-015.png
7,114.973684211,121.263157895,149.052631579,0.0211111111111,15.0,mascotas/mascotas-015.png
0,17.4251207729,22.6473429952,33.9178743961,0.23,16.0,mascotas/mascotas-016.png
1,52.095890411,42.2273972603,38.7808219178,0.202777777778,16.0,mascotas/mascotas-016.png
2,71.104519774,59.5564971751,56.0028248588,0.196666666667,16.0,mascotas/mascotas-016.png
3,31.0890410959,43.3493150685,72.2739726027,0.162222222222,16.0,mascotas/mascotas-016.png
4,92.4649122807,89.3859649123,92.1666666667,0.0633333333333,16.0,mascotas/mascotas-016.png
5,173.906542056,179.579439252,195.130841121,0.0594444444444,16.0,mascotas/mascotas-016.png
6,50.4534883721,73.1046511628,125.5,0.0477777777778,16.0,mascotas/mascotas-016.png
7,119.014705882,122.117647059,141.602941176,0.0377777777778,16.0,mascotas/mascotas-016.png
0,20.8882235529,20.5409181637,20.6506986028,0.278333333333,17.0,mascotas/mascotas-017.png
1,44.6064690027,37.897574124,37.0377358491,0.206111111111,17.0,mascotas/mascotas-017.png
2,65.3277777778,55.5055555556,52.2166666667,0.2,17.0,mascotas/mascotas-017.png
3,180.770700637,184.261146497,192.165605096,0.0872222222222,17.0,mascotas/mascotas-017.png
4,83.5761589404,79.0860927152,76.880794702,0.0838888888889,17.0,mascotas/mascotas-017.png
5,149.04109589,148.157534247,153.5,0.0811111111111,17.0,mascotas/mascotas-017.png
6,100.29787234,99.3510638298,107.819148936,0.0522222222222,17.0,mascotas/mascotas-017.png
7,43.25,74.6,143.45,0.0111111111111,17.0,mascotas/mascotas-017.png
0,10.1634208298,10.1634208298,10.1634208298,0.656111111111,18.0,mascotas/mascotas-018.png
1,12.883248731,12.883248731,12.883248731,0.109444444444,18.0,mascotas/mascotas-018.png
2,17.7642857143,17.8071428571,18.35,0.0777777777778,18.0,mascotas/mascotas-018.png
3,23.6194690265,24.1327433628,25.610619469,0.0627777777778,18.0,mascotas/mascotas-018.png
4,28.170212766,29.8617021277,33.1276595745,0.0522222222222,18.0,mascotas/mascotas-018.png
5,34.3243243243,38.4864864865,64.6216216216,0.0205555555556,18.0,mascotas/mascotas-018.png
6,29.1470588235,32.9117647059,49.0882352941,0.0188888888889,18.0,mascotas/mascotas-018.png
7,41.5,55.25,86.75,0.00222222222222,18.0,mascotas/mascotas-018.png
0,27.6859122402,31.3879907621,42.662817552,0.240555555556,19.0,mascotas/mascotas-019.png
1,17.8730569948,17.9715025907,19.067357513,0.214444444444,19.0,mascotas/mascotas-019.png
2,46.1954674221,63.2719546742,103.934844193,0.196666666667,19.0,mascotas/mascotas-019.png
3,35.6677018634,45.8602484472,74.9844720497,0.178333333333,19.0,mascotas/mascotas-019.png
4,65.6620689655,93.4068965517,142.917241379,0.0805555555556,19.0,mascotas/mascotas-019.png
5,115.514285714,138.342857143,174.985714286,0.0388888888889,19.0,mascotas/mascotas-019.png
6,182.0,173.740740741,189.611111111,0.03,19.0,mascotas/mascotas-019.png
7,152.108108108,198.0,237.72972973,0.0205555555556,19.0,mascotas/mascotas-019.png
0,35.1900826446,44.4111570248,74.367768595,0.268888888889,20.0,mascotas/mascotas-020.png
1,44.8688888889,61.04,103.393333333,0.250555555556,20.0,mascotas/mascotas-020.png
2,26.3518518519,29.8333333333,43.8078703704,0.24,20.0,mascotas/mascotas-020.png
3,59.1348314607,88.4438202247,141.612359551,0.0983333333333,20.0,mascotas/mascotas-020.png
4,159.282051282,197.717948718,236.794871795,0.0433333333333,20.0,mascotas/mascotas-020.png
5,99.4833333333,140.166666667,192.2,0.0333333333333,20.0,mascotas/mascotas-020.png
6,166.033333333,159.616666667,168.833333333,0.0333333333333,20.0,mascotas/mascotas-020.png
7,103.931034483,102.689655172,119.275862069,0.0322222222222,20.0,mascotas/mascotas-020.png
0,34.3268292683,42.4195121951,69.8609756098,0.227777777778,21.0,mascotas/mascotas-021.png
1,26.4532019704,29.4408866995,42.8842364532,0.225555555556,21.0,mascotas/mascotas-021.png
2,42.0375,55.5625,96.2825,0.222222222222,21.0,mascotas/mascotas-021.png
