flowX,flowY,intensity
0.0333353,-0.0319664,0.00249011
0.0293235,-0.0447163,0.00428541
0,0,0
0.0136407,-0.0104228,0.00567428
0.00943919,-0.00933553,0.000644119
0.0308949,0.0520302,0.000580686
0,0,0
0.0266335,0.0419268,0.0100471
0.00426259,-0.000294103,0.0153526
-0.008503,-0.0232844,0.000554596
0,0,0
-0.0134604,-0.0112586,0.00477141
-0.00864277,-0.00600757,0.00673463
0.0165349,0.023962,0.000835735
0,0,0
0.00752157,0.0143286,0.00137397
0.000217323,-0.000699505,0.000972279
-0.00667178,-0.0100891,0.000862019
0.000339392,-0.00067091,0.000877166
0.000540539,0.00296243,0.000513149
1.66103,-0.641633,7.41185
-0.208583,0.178614,0.000811241
-0.210907,0.238434,9.28547e-05
-0.245238,0.276522,5.85843e-05
-0.211229,0.209711,0.00077831
-0.26039,0.231511,0.000729024
-0.249793,0.249876,1.9586e-05
0,0,0
-0.235557,0.186602,0.000194688
-0.22396,0.30111,0.000250673
-0.181935,0.212302,3.20824e-05
0,0,0
-0.179123,0.308544,0.000429379
-0.136527,0.377473,0.00113195
-0.139379,0.231731,0.000421393
0,0,0
-0.0790727,0.370903,0.000725833
-0.131446,0.281476,0.000483958
-0.0742378,0.219623,7.42643e-07
0,0,0
-0.079314,0.297511,0.000207875
-0.0368303,0.107225,9.53511e-05
-0.0508661,0.0575986,0.000842128
0.014969,0.192727,0.000276578
-0.00436974,0.185161,0.00051759
0.0377145,0.0465436,0.000185626
0.0306836,0.0954226,0.000331261
0.0352545,0.216609,0.000869043
0.0428746,0.151096,4.00909e-05
0.0418708,0.137346,9.42114e-05
0.0432286,0.212546,0.000162884
0.0765671,0.153438,0.000210249
0,0,0
0.0477414,0.162182,3.28744e-06
0.0796326,0.208499,7.88067e-05
-0.447857,0.126922,1.39377
0,0,0
0.0357505,0.0347287,0.015703
0.0401273,0.018951,0.00955514
0.0567952,0.00849007,0.0542718
0,0,0
0.090892,-0.0426835,0.0383759
0.0853956,-0.0245511,0.031074
0.11411,-0.00225707,0.0427827
0,0,0
0.142932,-0.0538136,0.0838998
0.130548,-0.0679443,0.078233
0.142997,-0.0598883,0.0637069
0.144009,-0.0356349,0.0600171
0.120448,-0.0445119,0.078681
0.106848,-0.0707162,0.0837489
0.0824661,-0.0485149,0.051273
0.0871364,-0.0466372,0.06984
0.0876553,-0.0372646,0.0584317
0.0870423,-0.0370667,0.0495508
0.0984215,-0.0357793,0.0557473
0.115486,-0.0200646,0.0729764
0,0,0
0.0921639,-0.0399806,0.0595696
0.0873004,-0.134609,0.259617
0.0831655,-0.151842,0.109084
0,0,0
0.103884,-0.193881,0.106722
0.127018,-0.145922,0.140705
0.15056,-0.15125,0.104232
0,0,0
0.159544,-0.133067,0.103962
0.125186,-0.0993678,0.130694
0.0673851,-0.0786247,0.0843299
0,0,0
0.15388,-0.155537,0.0924326
0.160217,-0.149612,0.085219
0.0388627,-1.35212,4.62886
0.101672,-0.237712,0.198531
0.136975,-0.0565317,0.682246
0.13064,-0.107076,0.417536
0.152745,-0.173512,0.579211
0.17304,-0.00441258,0.565523
0.120872,0.0993663,0.593274
0.169174,0.056104,0.686089
0.239438,0.227331,0.855988
0.0424948,0.465078,1.27189
0,0,0
-0.102779,0.628917,1.00221
-0.193531,0.756791,1.29339
-0.243725,0.626572,0.952101
0,0,0
-0.0780545,0.573627,1.03744
-0.0127765,0.59383,1.0165
-0.00295151,0.390001,0.69461
0,0,0
-0.105583,0.353203,0.825591
-0.0983606,0.356515,0.733271
-0.133152,0.506978,0.878361
-0.0857865,0.64007,1.07017
-0.27468,0.607656,0.969781
-0.312693,0.515401,0.433829
-0.29744,0.536007,0.962712
-0.361832,0.720232,0.821949
-0.316237,0.580122,0.893204
-0.278411,0.365426,0.696181
-0.224039,0.446627,0.716155
-0.201533,0.565551,0.815152
-0.178227,0.465637,0.820245
-0.199819,0.552844,0.843443
-0.180729,0.736904,0.854126
-0.222545,0.755424,1.04527
-0.299831,0.750295,1.08024
-0.243048,0.638719,0.905473
-0.186059,0.532047,0.976045
-0.246173,0.435431,0.967289
-0.245908,0.49272,0.800036
-0.22564,0.393909,0.762082
-0.26585,0.342458,0.959215
-0.239159,0.352871,0.716562
-0.209955,0.409125,0.877483
1.26692,0.303155,6.35781
0.479509,-0.116448,0.774707
0.553404,-0.0940481,0.547174
0.487984,-0.00168101,0.723274
0.510465,-0.0634389,0.862339
0.453167,-0.0528116,0.637305
0.33186,-0.0759094,0.776642
0.169555,-0.256387,0.657768
0.0630994,-0.517863,0.97617
0.0969034,-0.679473,1.1128
0.123915,-0.833201,1.15902
0.212622,-1.17664,1.29669
0.283045,-1.47632,1.89633
0.377161,-1.71331,2.04778
0.447025,-1.96788,2.13707
0.467502,-2.16482,2.65944
0.503766,-2.35601,2.8644
0.579475,-2.64774,3.18825
0.627572,-2.85207,3.63229
0.740809,-2.77412,3.53393
0.728631,-2.64533,3.54274
0.695303,-2.39274,3.44257
0.684645,-2.09744,2.97776
0.669917,-1.83251,2.61371
0.644857,-1.64651,2.23129
0.578604,-1.47162,2.09673
0.556086,-1.27116,1.70551
0.505947,-1.03231,1.54247
0.58579,-0.892652,1.28298
0.640707,-0.600973,0.927678
0.620079,-0.255188,0.827863
0.730014,-0.0263571,0.57809
0.674337,0.196782,0.416599
0.554266,0.227204,0.224091
0.40452,0.037064,0.41099
0.355982,-0.157652,0.650178
0.508385,-0.209141,0.75764
0.5592,-0.317922,0.737661
0.464948,-0.386728,0.875199
0.271951,-0.427744,0.90909
0.202257,-0.796988,1.14013
0.05765,-1.15137,1.64684
-0.0700415,-1.53698,2.14625
-0.0377391,-2.0208,2.65318
-0.168262,-2.20323,3.06755
-0.489208,-1.27087,0.668689
0.147593,-3.15593,0.00167721
0.190239,-2.05757,6.80956e-05
0.112401,-1.56383,0.00143719
-0.0938635,-1.16384,0.00372017
0.0513934,-1.04397,0.00111726
0.115828,-1.44428,0.00107672
-0.0121229,-2.10414,0.000733003
0.0572853,-2.024,0.000721371
0.0954908,-1.58657,0.00168498
0.0247333,-1.84822,0.000801326
-0.0412555,-2.066,0.00234359
-0.0861579,-1.71078,0.00824321
-0.0160368,-1.331,0.0269899
-0.13659,-1.31914,0.0389671
-0.157811,-1.63347,0.0858557
-0.172779,-1.42694,0.1213
-0.213228,-1.15159,0.103526
-0.195379,-1.23729,0.105508
-0.211834,-1.01912,0.0697245
-0.187547,-0.376128,0.215444
-0.163518,0.0224989,0.250483
-0.301962,0.170244,0.163932
-0.306739,0.577787,0.0670057
-0.324046,1.27519,0.00489948
-0.276521,1.78423,0.00110421
-0.364294,2.08382,0.000934613
-0.279654,2.7316,0.00181236
-0.282407,3.20573,0.00224981
-0.300921,3.00905,0.00341758
-0.429895,2.68178,0.00783325
-0.52119,2.67996,0.00699607
-0.526374,2.55057,0.00812454
-0.597217,2.39016,0.0164458
-0.543214,2.11062,0.00655188
-0.588194,1.79645,0.00616462
-0.62456,1.27429,0.00828381
-0.58257,0.789355,0.0272291
-0.569128,0.661706,0.0173286
-0.460271,0.468363,0.0211506
-0.417329,0.359533,0.00937609
-0.363862,0.390378,0.0252023
-0.338095,0.62366,0.0106658
-0.272851,0.659266,0.0271973
-0.226077,0.568741,0.0275719
-0.246736,0.549022,0.0222937
-0.181942,0.536469,0.00844009
-0.136612,0.417904,0.00615506
-0.140264,0.247266,0.00626488
-0.0706518,0.261641,0.00626945
0.017645,0.367885,0.002071
-1.72126,-0.602526,1.56032
-0.580652,-0.86269,0.779828
-0.711251,-0.851167,0.822
-0.689374,-0.912049,0.798673
-0.713761,-0.632722,0.973618
-0.792924,-0.315642,1.32178
-0.747697,-0.241685,1.37089
-0.722706,0.155764,1.74399
-0.680244,0.564206,2.32156
-0.606518,0.759844,2.41655
-0.662945,0.877557,2.73126
-0.760025,1.16553,3.17365
-0.743595,1.46821,3.60398
-0.904205,1.52956,3.7396
-1.00609,1.71165,4.17696
-0.930359,2.13435,4.51221
-0.803651,2.46806,4.49482
-0.669847,2.60972,3.43522
-0.133594,3.26171,2.3731
-0.0818938,4.12059,3.28528
-0.188275,4.04486,4.6053
-0.22215,3.46085,4.2521
-0.114053,3.59478,4.3664
-0.0812583,4.12299,4.65456
-0.0600558,3.88714,4.89227
-0.225658,3.79395,4.94937
-0.0943632,4.20622,5.80411
-0.0195069,4.44956,6.14876
-0.0918411,4.28743,6.0338
-0.0513165,4.29458,5.72056
0.119675,4.42214,5.68553
-0.0482467,4.32812,5.88028
-0.103416,4.07006,4.9534
-0.0337629,3.94191,5.35383
0.136921,3.98989,5.5205
0.0658702,3.96856,5.89927
-0.0943837,3.9083,5.99761
-0.158419,3.92931,5.88723
-0.0309573,4.06543,6.33433
0.0911571,3.95151,6.22227
-0.0285352,3.80865,6.27285
-0.0102916,3.81007,6.3326
-0.111415,3.73831,5.95957
-0.135401,3.34774,5.6985
-0.0261898,3.32162,5.39712
0.0446947,3.44609,5.53907
0.0204087,3.45076,5.94876
-0.19719,3.33817,6.02955
-0.122732,3.16092,5.90106
-0.0889732,3.13247,5.82517
-0.0597551,2.96729,5.70769
-0.105418,2.73811,5.24461
-0.100966,2.59081,4.89568
-0.0686234,2.50479,4.40982
-0.0468731,2.34362,4.32473
-0.0210061,2.1171,4.00493
-0.0466141,1.9533,3.71902
-0.0914588,1.75241,3.39385
-0.083627,1.62679,2.97936
-0.082754,1.59928,3.01581
0.00132864,1.80141,3.27162
0.00333717,1.97202,3.54563
0.0368137,2.03708,3.76497
0.0912731,2.3064,4.04996
0.0903856,2.44587,4.49527
0.100385,2.30576,3.92681
0.0720905,2.10282,2.90747
0.0625539,2.14292,1.97054
0.0885123,2.216,1.50833
0.0718668,2.10905,0.728754
0.0975268,1.97306,0.148642
0.0810385,2.02244,0.000838136
0.041027,1.99536,0.000177007
0.0163722,1.96908,0.000559174
0.0296633,2.01607,0.000746667
0.0133263,2.13169,0.000572707
-0.0222169,2.11269,0.000601792
0.0268281,2.13894,0.00134448
0.0176376,2.1751,0.00262082
-0.0391396,2.10238,0.00382813
-0.0401919,2.05945,0.00288075
-0.0734314,1.99927,0.00116016
-0.0863718,1.95171,0.000696548
-0.102639,1.83215,0.000379506
-0.065126,1.71947,0.000409307
-0.098581,1.59106,0.000287885
-0.120705,1.49197,3.73264e-05
-0.128484,1.3542,6.25346e-05
-0.160914,1.25747,0.000100151
-0.150208,1.24919,0.000202163
-0.156066,1.20769,0.000143699
-0.13228,1.06858,4.78106e-07
-0.0964792,0.925657,5.76859e-05
-0.116572,0.922304,5.47799e-05
-0.143426,0.860791,4.42729e-07
-0.161089,0.822666,7.18374e-06
-0.117659,0.874683,9.80935e-05
-0.0862542,0.833455,0.000116456
-0.114977,0.901455,8.52726e-05
-0.121347,0.84824,5.44062e-05
-0.131572,0.820058,6.62835e-05
-0.0675859,0.718191,4.26533e-05
-0.133124,0.666172,2.33184e-07
-0.0381152,0.684506,5.50417e-05
-0.63198,0.335259,5.9339
-0.05414,0.0161092,0.00295166
-0.0507139,0.0396036,0.0191695
0.00156189,0.00648644,0.141533
-0.115428,-0.0317138,0.098458
-0.133333,0.0114348,0.0894115
-0.0890288,-0.0194899,0.00741896
-0.126382,-0.250426,0.208066
-0.148458,-0.314321,0.229144
-0.140234,-0.180707,0.275569
-0.135202,-0.239328,0.12037
-0.135469,-0.369255,0.444768
-0.139293,-0.190789,0.0279451
-0.0729192,-0.0669881,0.031082
-0.16833,-0.177598,0.0671356
-0.188169,-0.294361,0.348908
-0.11609,-0.135543,0.0032687
-0.224027,-0.177773,0.118681
-0.225102,-0.413137,0.0820448
-0.214289,-0.436474,0.103333
-0.213899,-0.427815,0.186646
-0.197578,-0.519875,0.0262977
-0.220311,-0.644594,0.213162
-0.201733,-0.633502,0.00416433
-0.219037,-0.602579,0.141016
-0.190843,-0.672071,0.307749
-0.150492,-0.712046,0.163339
-0.114292,-0.605357,0.196337
-0.108797,-0.562346,0.195041
-0.153033,-0.580877,0.130681
-0.0794874,-0.538095,0.158609
-0.0845252,-0.455326,0.146448
-0.189134,-0.441306,0.180369
-0.113555,-0.373286,0.0540736
-0.106614,-0.413501,0.150655
-0.198582,-0.503953,0.0459281
-0.202897,-0.444158,0.155009
-0.268728,-0.359215,0.0365629
-0.124061,-0.454325,0.10178
-0.129582,-0.444962,0.0870752
-0.0812783,-0.286113,0.043412
-0.0576334,-0.346379,0.206901
-0.108134,-0.330116,0.138429
-0.0997078,-0.296282,0.072843
-0.109581,-0.191415,0.0593038
-0.0809826,-0.171355,0.0284307
0.0533096,-0.212694,0.159412
-0.0324426,-0.122163,0.0171917
0.0817771,-0.0697267,0.207956
0.0519087,0.0161003,0.0971538
0.0839994,0.0511396,0.0685379
0.100109,-0.0138632,0.1958
0.0357133,0.0768551,0.191469
0.160018,0.0288864,0.231238
0.0672366,-0.00730549,0.0484904
0.0842506,-0.00882672,0.04848
0.0661633,0.133669,0.110646
0.0494542,0.0102105,0.0791694
0.0359001,-0.0628868,0.056096
0.0277124,-0.00724507,0.0545908
0.0273295,0.015233,0.0958687
0.0522399,0.0079119,0.112481
-0.036201,0.0117628,0.00544678
0.0270288,-0.0345951,0.13296
-0.027794,-0.00965483,0.0724071
0.0109561,-0.0620689,0.0906134
-0.058289,-0.0636436,0.0342872
-0.0700562,-0.0418641,0.101284
0,0,-2.19902e+12
-0.0872665,-0.0225048,0.113131
-0.118663,0.0027586,0.0263096
-0.0213438,0.00871207,0.132591
-0.0687098,-0.0214812,0.0036714
0.0240533,0.0072966,0.114656
-0.0320912,0.0445159,0.0576473
-0.0484371,-0.043146,0.0564755
0,0,1.79366e-43
0.031901,0.0194025,0.0245558
-0.0466799,0.192652,0.203402
-0.0402646,0.122902,0.192186
0.0277725,-0.00420802,0.175227
-0.017811,0.0569168,0.0891985
0.121003,0.123433,0.343114
0.130826,0.235768,0.322779
0,0,3.97411e-34
0.118561,0.214788,0.194508
0.0372887,0.0816161,0.163622
0.115127,0.0538393,0.237891
0.0320419,0.111355,0.166015
0.125224,0.187737,0.202992
