flowX,flowY,intensity
0.00349265,0.0024648,1.30217e-06
0.00474273,-0.00653336,1.32426e-06
0,0,1.4013e-45
0.0334202,0.00624148,0.191655
0,0,1.4013e-45
0.011806,-0.0017254,0.112424
0,0,1.4013e-45
-0.0110035,-0.013789,0.180381
0,0,1.4013e-45
-0.0193538,-0.00589389,0.207178
-0.0304106,-0.00459542,0.0838686
-0.0200572,-0.0105969,0.167268
-0.0138172,-0.00676256,0.148538
-0.0113153,0.000982856,0.0933955
-0.00520275,0.0216882,0.0754616
-0.00636048,0.00565186,0.126759
0.0158929,0.00170589,0.200551
0.0227211,0.00895039,0.150952
0.00365047,-0.000741593,0.186184
0.0256162,0.00454786,0.15179
0.0283466,-0.00283007,0.219342
0.016283,0.00498357,0.199318
0.0225903,0.00957923,0.0563508
0.0167322,0.0021326,0.151309
0.0145455,-0.00112546,0.148081
-4.37071e-05,0.00302491,0.126387
0.0202609,0.0125331,0.168476
0,0,9.36231e-40
0.00377177,0.0195785,0.100932
0,0,1.4013e-45
0.010127,0.00191527,0.133086
0,0,9.32913e-40
0.00247111,0.0119121,0.149879
0.0134813,0.00465545,0.10119
0.00276546,0.00486445,0.112828
0.00145499,0.00830275,0.0617652
0.00137182,0.000998685,0.0484765
0.00488108,0.00461216,0.0923726
-0.0109779,0.0037101,0.0752956
-0.00342443,0.00456433,0.0343488
-0.00127764,-0.000886744,0.0502567
0.00718688,-0.0070628,0.0436455
0.0125198,-0.00701828,0.0225899
0.0196233,-0.0138136,0.00855717
0.0263434,-0.0101068,0.117698
0.0232864,-0.0220061,0.218439
0.0247914,-0.0129411,0.161701
0.017211,-0.0186027,0.0666213
0.0175702,-0.0062588,0.0465181
0.00861777,-0.00505651,0.0231967
0.00516819,0.00165688,0.0951158
0.00425605,0.00475397,0.0374385
0.00842171,0.0102222,0.0512536
0.00929098,0.0115622,0.0737593
0.00364246,0.0116531,0.0364559
-0.00185844,0.00447613,0.10074
-0.0096055,0.00957609,0.0878942
-0.00331675,0.0102869,0.0997833
-0.0152916,0.0136948,0.0381034
-0.00262322,0.0105309,0.0930597
-0.00420412,0.0105011,0.0765631
0.0040765,0.00283925,0.00536621
-0.000146254,0.00332427,0.0785887
0.014974,0.0041667,0.0735593
0.0165374,-0.00177875,0.140582
0.0179628,-0.00275954,0.111964
0.0197744,-0.00378149,0.120253
0.0129389,-0.0182889,0.118172
0.0144179,-0.000375823,0.102093
0.0125308,-0.00167877,0.0504749
0.0196391,-0.00560392,0.0200882
0.0190423,-0.00136741,0.0612139
0.00567575,-0.000505285,0.0773574
0.0036771,0.00616821,0.0649167
0.00536057,-0.00339361,0.0706234
0.0161479,0.0122833,0.0837673
-0.00084638,-0.000871926,0.0357335
-0.00300541,0.000526394,0.0623947
0.00695588,-0.000498696,0.030246
0.00945351,-4.89637e-05,0.0220284
0.0123257,0.00628806,0.100537
0.00875307,0.00790709,0.0643406
0.0108009,0.00317327,0.104484
0.00107525,0.00543799,0.0313277
0.00646374,0.00764262,0.0519095
0.00298372,0.0128555,0.0584043
0.00252805,0.00286242,0.0266431
0.00489719,0.000612174,0.0394725
0.000159495,-0.00294895,0.0040987
0.00676314,-0.00168056,0.0136038
-0.00256866,-0.00288663,0.0174874
0.00922544,0.000101445,0.041968
0.00779211,-0.00722679,0.0684746
0.00461582,-0.0054725,0.0775527
-0.000213507,-0.00683106,0.0405074
0.012114,-0.00273609,0.00882821
0.0224893,-0.0051962,0.0705919
0.00366956,-0.00263931,0.0237482
0.00299477,-0.000964751,0.0268098
-0.000516307,0.00327934,0.0491925
0.00291841,0.00162117,0.0079717
0.0063013,0.00915647,0.0971364
0.00536927,0.009136,0.0563934
-0.00296565,0.00636937,0.0183425
0.00690766,0.00453642,0.0177118
0.0148409,-0.00028059,0.0464311
0.0144959,0.00285579,0.0485967
0.0132345,0.0195885,0.0177862
0.0132015,0.0149568,0.0181363
0.0122428,0.0192638,0.0251407
0.00698528,0.0208811,0.0273105
0.000421031,0.00999644,6.87694e-06
-0.00806762,0.0165734,0.00942401
0.226862,0.280489,4.69162
-0.218968,0.747296,0.761152
-0.491533,-0.0728046,0.0432394
-0.60727,-0.038761,0.492927
-0.446871,-0.204363,0.125436
-0.254532,-0.26927,0.259027
-0.318077,-0.582348,0.380759
0.264492,-2.01863,0.341394
0.946194,-1.17749,0.207108
1.00152,-0.213707,0.0780155
1.10095,0.1498,0.456688
1.06946,1.44974,0.388483
0.252295,1.92402,0.247108
-0.293153,1.59566,0.191424
-0.284735,0.97501,0.31737
-0.375068,0.0511346,0.111928
-0.316169,0.0158198,0.26001
-0.392935,0.131401,0.307659
-0.328243,-0.149596,0.300232
-0.273583,-0.285021,0.224127
-0.131505,-0.353984,0.212172
0.218309,-0.16548,1.15076
0.326576,0.00936055,0.460332
0.16422,0.0815756,0.381105
0.193874,0.0683595,0.444431
0.162281,0.00619988,0.757433
-0.100495,-0.0408611,0.885785
-0.104399,-0.0699031,1.56089
0.0258791,-0.153262,0.283521
0.146929,-0.0820112,0.252398
0.282688,-0.192519,0.0945085
0.532496,-0.00263317,0.0904721
0.552656,0.828041,0.157809
0.257499,0.820119,0.0865282
-0.0620469,1.26011,0.0608967
-0.131394,0.713722,0.195211
-0.587506,1.21589,4.91809
0.0916816,0.391751,0.431972
0.0504674,0.368901,0.426063
0.0451026,0.390815,0.485969
0.0610237,0.415963,0.470726
0.09796,0.400376,0.401713
0.0419965,0.435051,0.380074
0.116278,0.480782,0.445807
0.043163,0.487458,0.426002
0.0622901,0.474103,0.37628
0.0306956,0.520755,0.390196
-0.00539191,0.510828,0.312371
0.0757923,0.4728,0.289745
-0.0181196,0.390684,0.232101
0.00911959,0.259431,0.16145
0.0730556,0.434854,0.17264
0.0716957,0.491911,0.197534
0.106731,0.482602,0.0977805
0.0762424,0.499956,0.179804
0.128827,0.487913,0.233566
0.0970647,0.371512,0.169544
0.109222,0.408772,0.191821
0.0473454,0.510878,0.143678
0.0956876,0.51321,0.0912908
0.175145,0.642223,0.103102
0.120391,0.592538,0.0943401
0.062856,0.528753,0.0769699
0.133334,0.550944,0.0914304
-0.0204295,0.557965,0.116693
0,0,1.4013e-45
0.0716751,0.579341,0.109341
0.0445002,0.371061,0.0740069
0.0496199,0.419584,0.0307334
0,0,1.4013e-45
0.0998932,0.501745,0.0157698
0.0935567,0.487626,0.0131742
0.0308681,0.558411,0.00411587
0,0,1.4013e-45
0.0299766,0.526028,0.00121162
0.0834465,0.443656,0.0870865
0.0760802,0.435186,0.0157965
0,0,0
0.083306,0.42577,0.000601007
0.0574936,0.397883,8.63027e-05
0.0648557,0.369393,0.0269224
0.0359972,0.356881,0.367831
0.0493059,0.435905,0.764568
0.053091,0.269604,1.51664e-05
0.053512,0.325646,1.6484e-05
0.0502691,0.296078,1.12584e-05
-0.0154239,0.282821,1.0847e-05
0.0263427,0.244853,2.90184e-06
0.0402216,0.300315,3.28302e-06
0.000503319,0.221491,0.00549109
0,0,1.4354e-39
0.0113163,0.265341,0.00586328
0.00844904,0.274287,1.43153e-15
0.00647552,0.30748,1.43153e-15
0,0,0
0.0166309,0.354465,2.27571e-06
-0.00832251,0.313459,2.64159e-10
-0.0355738,0.275812,0.00262191
0,0,2.8026e-45
0.0530658,0.342142,0.0120638
0.0406984,0.402217,0.00912128
-0.0692808,0.350196,0.0213722
0,0,1.4013e-45
-0.0559512,0.453008,0.382724
-0.0414636,0.521359,0.556833
-0.0200137,0.517659,0.0204413
0.0105082,0.567533,0.0261203
0.0423744,0.548887,0.0206765
0.0184881,0.532464,0.00420658
0.00947904,0.52743,0.000547147
0.0481678,0.490977,4.76175e-05
0.059596,0.555319,8.29166e-05
0.0374748,0.5738,0.000150317
0.066261,0.584692,0.00025587
0.0491771,0.567055,0.00198744
0,0,1.37327e-43
0.0378316,0.570123,0.00680742
0.101871,0.558692,0.0144082
0.0789879,0.57706,0.0321365
0,0,4.9136e-38
0.0955976,0.589191,0.0504724
0.102215,0.570007,0.0799957
0.0368111,0.563697,0.0389142
0,0,1.42906e-31
0.0746359,0.614794,0.0406015
0.087981,0.71946,0.0807323
0.0761826,0.720543,0.00349219
0,0,0
0.0107796,0.751212,0.00752127
0.103141,0.819532,0.00421365
0.151261,0.918486,0.0127538
0.0430685,0.969461,0.0192612
0.0679608,0.978019,0.0088957
0.0458856,0.926446,0.00961227
0.0238771,0.893499,0.0134423
0.00826913,0.772918,0.0127209
0.0721494,0.689707,0.0293312
0.0373709,0.614705,0.0270117
-0.0820116,0.161585,0.0314765
-0.461471,-0.600803,0.01863
0,0,1.79366e-43
0.245838,-0.230945,0.0607988
0.599486,0.385416,0.046215
-0.0842315,0.590304,0.10953
0,0,6.53005e-42
-0.247738,0.507789,0.161108
-0.0113408,0.210178,0.0668001
0.111358,-0.0766483,0.159596
0,0,1.4013e-45
0.0528464,-0.22392,0.21637
0.408102,0.00794619,0.358921
-0.261741,-2.10591,0.0790037
0,0,0
0.0966594,0.0850336,0.25677
-0.0427015,0.19506,0.175985
-0.316301,-0.557761,0.14795
-0.414374,0.738031,0.183396
0.14943,-0.0627133,0.032659
0.545559,-0.237393,0.0926041
0.639671,0.17295,0.0928236
0.219761,-0.209078,0.0239721
-0.353719,-0.313588,0.0518465
0.0746912,-0.131449,0.0172992
-0.115604,-0.0548154,0.0376431
0.0690743,-0.334747,0.0131874
0,0,9.24857e-44
0.0855571,-0.492653,0.00902467
-0.448724,-0.243222,0.0128979
0.43138,0.0129747,0.00976646
0,0,1.37759e-40
0.413487,0.0169194,0.0134113
0.429161,0.0141846,0.0123977
0.38422,0.0312316,0.00219927
0,0,4.39473
0.357077,0.033806,0.00221071
0.399075,0.0284621,0.00184596
0.398094,0.0535626,0.00138141
0.389751,0.0534299,0.000162835
0.417224,0.0660226,0.000344741
0.417567,0.0641693,0.000949838
0.447072,0.0491537,0.000321474
0.397229,0.0456128,0.000331438
0.432083,0.0427193,0.00119116
0.436189,0.0515507,0.000979511
0.370551,0.0496125,0.0011566
0.390272,0.0583829,0.00111465
0.369904,0.0551439,0.000455255
0.371632,0.0636308,0.00051059
0.383938,0.0609255,0.000479521
0.376179,0.0543656,0.0906982
0.376072,0.0480416,0.142838
0.393288,0.0360692,0.000298674
0.395892,0.0424118,0.000259347
0.357204,0.0377176,0.000504994
0.399539,0.0303686,0.000704789
0.391962,0.0367368,0.000516511
0.389196,0.0292675,0.0006138
0.366969,0.03827,0.00248907
0.393721,0.0421285,0.0159384
0.389413,0.0220895,0.0303904
0.346409,0.00459052,0.0230644
0.285034,-0.00595967,0.0305571
0.223471,-0.00725142,0.0302024
0.251902,0.0258275,0.0453194
0.258016,0.016097,0.189427
0.277784,0.0222103,0.698429
0.211892,0.0792795,0.680722
0.228827,0.0800948,0.59937
0.278909,0.0703388,0.594807
0.277379,0.0582061,0.365803
0.267364,0.0442077,0.256254
0.321649,0.0619817,0.264474
0.317261,0.00876064,0.102134
0.31806,0.0362588,0.0288087
0.338999,0.00858046,0.0188573
0.344084,0.0505936,0.0121809
0.289519,0.0175185,0.00597217
0.179639,0.0994285,0.00722359
0.221318,0.0405805,0.0121365
0.265898,-0.0363985,0.0191845
0.292598,-0.0480791,0.0286129
0.358418,-0.11366,0.00958425
0.431637,0.0553929,0.00654676
0.425823,0.0511728,0.00272047
0.437478,0.0629446,0.0114432
0.421921,0.0933656,0.0108704
0.410114,0.102769,0.0233146
0.385575,0.098501,0.0154797
0.331767,0.0694091,0.0247668
0.306325,0.0355095,0.021757
0.247633,-0.101208,0.000401165
0.201835,-0.145409,0.0013242
0.229543,0.0233001,0.0171389
0.210268,0.0336898,0.0136242
0.230905,0.0878186,0.00178133
0.21033,0.107851,0.00994763
0.188177,0.0488386,0.00668278
0.166167,0.0351549,0.0113074
0.172106,0.00814116,0.00765772
0.206809,0.000295293,0.0141512
0.181147,0.00739227,0.0296456
0.19911,0.0502754,0.0235267
0.224864,0.0290861,0.0260056
0.23378,0.0267763,0.0323921
0.251428,0.0339648,0.0355687
0.249732,-0.0028447,0.0297597
0.300407,0.00675703,0.0660112
0.24101,-0.0171465,0.0418644
0.236573,-0.0093186,0.0607761
0.24007,0.0134315,0.0467711
0.222029,-0.0165075,0.0498751
0.246366,-0.0478754,0.0545531
0.27893,-0.256613,0.102927
0.323691,-0.465659,0.124927
0.411551,-0.669858,0.193473
0.305941,-0.407152,0.240195
0.227394,-0.255052,0.110212
0.162155,-0.128375,0.140952
0.0824897,-0.0802643,0.147535
0.0169048,-0.0101167,0.0793894
0.0340142,-0.0805919,0.237088
0.00811061,-0.123784,0.263763
-0.000394299,-0.215888,0.236533
-0.0725883,-0.24611,0.238196
-0.0109633,-0.0574383,0.0966381
-0.0140899,-0.0608242,0.0726772
-0.0423672,-0.178256,0.274155
-0.0546629,-0.212169,0.132663
-0.0454963,-0.0672891,0.190867
-0.0295164,-0.0776967,0.215844
-0.00600603,-0.0406143,0.25466
0.00709093,-0.0474832,0.0196784
-0.0728269,-0.199497,0.30099
-0.0512442,-0.115844,0.133052
0.0138596,-0.0184117,0.127424
-0.0417399,-0.0995751,0.0799735
-0.194111,-0.187948,0.904425
-0.0378191,0.30006,1.52519
-0.0320183,0.428191,1.62906
-0.0696643,0.462547,1.15842
-0.0698359,0.389954,0.420624
-0.0747882,0.185578,0.130661
-0.0414721,0.130427,0.0545067
-0.0339318,0.0927656,0.0194842
0.0417433,0.089571,0.235479
-0.00315463,-0.0022598,0.0631201
-0.0015487,-0.00161333,0.0653525
-0.00364888,-0.00184274,0.0823726
-0.00394216,-0.00174166,0.0751459
-0.0012474,-0.0033987,0.104741
-0.000625152,-0.0276685,0.107128
0.125669,-0.242193,0.000417293
0.0503566,-0.110987,0.052119
0.021699,-0.571975,0.103957
0.117642,-0.0565532,0.000331972
-0.304324,0.395704,0.0835147
-0.260292,0.233137,0.0383296
-0.124047,0.129726,0.0483346
-0.206407,0.0853922,0.0905842
0.00702589,0.0299407,0.0786934
-0.636398,-0.0601584,0.0419882
-0.57226,-0.101013,0.149602
-0.450206,-0.153884,0.00829371
-0.340935,-0.214844,0.172102
-0.272069,-0.271186,0.0817656
-0.168438,-0.302133,0.0682316
-0.0134894,-0.294786,0.0678756
0.0747172,-0.269254,0.0799522
0.096684,-0.271414,0.074836
0.137455,-0.241986,0.107503
0.162366,-0.177887,0.000804248
0.202769,-0.143365,0.0689983
0.209905,-0.116282,0.0593821
0.218695,-0.104525,0.100627
0.214903,-0.0502914,0.0290839
0.245474,0.0212551,0.106585
0.222387,0.0865556,0.0662374
0.218041,0.189804,0.0684215
0.267325,0.297814,0.0722593
0.213794,0.38992,0.0356353
0.166169,0.380731,0.0109492
0.24558,0.202609,0.0281189
0.262581,0.193409,0.0297417
0.275822,0.207466,0.000315383
0.277652,0.216334,0.115623
0.266598,0.22334,0.120952
0.210349,0.220087,0.128317
0.163394,0.223038,0.155941
0.0587789,0.15178,0.192887
0.0565125,0.196095,0.19351
0.00844745,0.172405,0.190032
-0.0121831,0.18547,0.169287
0.0115185,0.16496,0.212349
0.0156196,0.173232,0.146823
-0.0291578,0.119956,0.250395
-0.0393791,0.0658194,0.188198
-0.0884647,-0.0319284,0.144232
-0.180142,-0.0936158,0.157987
-0.204511,-0.146804,0.0994139
-0.181485,-0.281165,0.0741272
-0.138512,-0.566393,0.0385065
-0.0469406,-0.864661,0.0315843
0.187488,-1.07793,0.0151276
0.465878,-0.996186,0.00710037
0.821188,-0.644401,0.00524847
1.12482,-0.243559,0.00462787
1.45088,-0.0499903,0.00456654
2.04913,-0.14836,4.53821e-05
1.65057,0.631675,0.0021872
1.18375,0.528837,0.000788808
0.129375,0.277945,0.00056672
0.0116481,-0.0622832,0.000682399
-0.00387478,0.00608755,0.000296941
0.00207284,0.00492938,0.000323461
0.0169778,0.00451976,0.000680662
-0.00681552,0.00260958,0.000132343
-0.00475396,-0.00282022,0.000130489
0.00448407,-0.00386295,3.6131e-05
0.00738223,-0.00518798,0.00640056
0.00521009,0.0123542,0.00741306
0.0566082,0.0212992,0.000240028
0.278655,1.35564,0.00067749
0.0954555,1.47105,8.33298e-05
0.0948783,-1.48927,0.000112185
0.302374,-1.44657,0.000341499
0.295262,0.759413,0.00178257
-0.360276,0.782431,0.00169357
-0.239822,-0.805231,0.000219296
-0.0311054,-0.786098,0.000117047
0.0520089,0.338256,1.99223e-06
0.0243172,0.315398,0.000197113
-0.0253404,-0.208002,2.24901e-05
-0.0358988,-0.267492,0.000186823
-0.0955096,0.0524356,0.00020753
-0.0561205,0.0765813,0.000300917
0.0443118,-0.133607,2.53912e-05
-0.00998769,0.000377586,2.53656e-05
-0.0204272,0.010187,2.80305e-06
-0.026174,-0.0382384,6.49994e-06
-0.040223,-0.00613195,2.05322e-05
-0.0400033,-0.00300158,1.80064e-05
-0.0258126,-0.000404458,3.92998e-06
-0.023074,-0.0139323,6.63468e-06
-0.018002,-0.00542615,1.81854e-05
-0.00680481,-0.00286079,1.81943e-05
-0.0132286,-0.0110682,6.63792e-06
-0.0851129,0.120117,0.000901813
0.192803,0.267085,0.00115187
0.207778,0.259573,0.000180891
0.237744,0.252299,1.00949e-07
0.235167,0.177185,1.28861e-06
0.231164,0.152194,5.05196e-05
0.267727,0.150426,6.45609e-05
0.188608,0.123718,0.00205517
0.225722,0.0863964,0.00967816
0.0780145,0.247411,0.00792224
0.107925,0.364153,0.00164822
0.149306,-0.153572,0.000629378
0.435254,0.217954,0.00256094
0.107398,0.272806,0.00263986
0.430688,0.164867,0.00224685
-0.0112587,-0.225235,0.00364013
0.471178,-0.413937,0.00184727
0.00672458,0.145238,0.00567258
-0.0873899,0.216036,0.0179159
0.0889613,-0.285573,0.0445233
0.0462275,0.126431,0.124004
0.16476,0.037819,0.132152
-0.0422783,0.105471,0.245091
0.0728638,0.187502,0.210413
0.0710818,0.240207,0.147357
0.0332491,0.287117,0.03141
0.0484774,0.289604,0.00094883
0.00224302,0.319504,0.000318465
-0.0104369,0.333724,0.000101347
-0.0581186,0.384212,0.000464183
-0.243397,0.307251,0.013439
-0.207297,0.113012,0.0394553
-0.24461,0.00221252,0.0288545
-0.317905,-0.0111427,0.0425643
-0.380266,-0.0287816,0.206316
-0.4393,-0.207932,0.112144
-0.382021,-0.194575,0.0995684
-0.191429,0.0324725,0.143283
0.038403,0.262359,0.234601
0.182061,0.177355,0.158357
0.651387,-0.149126,0.101907
0.936995,-0.298266,0.192343
0.959315,-0.382186,0.0354295
0.753425,-0.413643,0.0172333
0.247177,-0.503709,0.0160385
0.14594,-0.49419,0.0362658
0.186826,0.0401401,0.103261
0.453553,0.574205,0.0584136
0.595282,0.786138,0.118914
1.08764,0.893764,0.0652487
1.11824,0.354493,0.278087
0.866462,-0.0363192,0.352709
0.684141,-0.132491,0.326897
0.712748,-0.150827,0.250978
0.733714,-0.131975,0.26288
0.84313,-0.0588651,0.149086
0.770228,0.142772,0.0816294
0.538321,0.300821,0.123668
0.615351,0.340275,0.158092
0.581748,0.28349,0.138462
0.448184,0.310592,0.0385932
0.576714,0.322516,0.0498547
0.657997,0.319773,0.0717341
0.721963,0.299423,0.0523754
0.654094,0.133048,0.018931
0.598107,0.0331419,0.0899667
0.525323,0.0380812,0.104441
0.43387,0.179905,0.0417667
0.249743,0.314598,0.0839065
0.0150935,0.346091,0.00833622
-0.0894245,0.268877,0.00154894
-0.0731495,0.324466,0.00134529
0.11387,0.283712,0.000120189
0.0778808,0.134379,6.01689e-05
0.0182546,0.272996,0.000155828
0.00968994,0.293792,0.00016364
-0.0257666,0.277164,0.000444723
-0.000592651,0.24901,0.00514367
0.0187685,0.262382,0.0170303
0.0142753,0.160155,0.150416
0.0464912,0.0652316,0.135147
0,0,0
0.182215,0.0405839,0.149556
0.24467,0.00423751,0.0483084
