flowX,flowY,intensity
0,0,0
0.940243,-0.199372,1.66029
0.827812,-0.130628,1.50818
0.671216,-0.0790892,1.36167
0.520657,0.0520912,1.18304
0.398268,0.21427,1.02905
0.353593,0.308645,0.931846
0.361054,0.498908,0.934887
0.324195,0.540765,0.867392
0.393659,0.577622,0.911526
0.455254,0.553081,0.925126
0.516676,0.489266,0.893089
0.605755,0.416943,1.01139
0.622418,0.410509,0.889997
0.624518,0.408418,0.911906
0.653046,0.274945,0.896585
0.603852,0.283147,0.815598
0.581161,0.185539,0.725676
0.560764,0.140074,0.668594
0.446412,0.104382,0.466508
0.402204,0.124951,0.453554
0.322657,0.123509,0.323212
0.275428,0.154806,0.377523
0.228698,0.189285,0.282063
0.20702,0.215035,0.257743
0.136787,0.221056,0.201685
0.092014,0.173945,0.198577
0.0823875,0.0991468,0.192065
0.103935,0.0119656,0.193764
0.145599,-0.0355399,0.174959
0.22872,-0.0739124,0.016751
0.408936,-0.0986211,0.23486
0.5621,-0.127804,0.243641
0.654713,-0.135598,0.454572
0.668107,-0.138986,0.407671
0.705484,-0.125909,0.432049
0.693367,-0.0947586,0.471633
0.606489,-0.0530263,0.35622
0.58979,-0.0441385,0.298159
0.497937,0.0554773,0.237806
0.443327,0.119803,0.237616
0.365835,0.198522,0.251503
0.35346,0.225818,0.229468
0.309102,0.222614,0.236787
0.326675,0.260913,0.248816
0.347617,0.233783,0.215771
0.347148,0.239914,0.295244
0.383559,0.195769,0.243124
0.465995,0.196393,0.305055
0.518222,0.128158,0.401496
0.560639,0.123673,0.378853
0.578255,0.0985097,0.49444
-0.656344,-0.809883,7.94569
-0.0812988,-0.0653616,0.0023672
-0.0267595,-0.0439698,0.00245127
-0.0312574,-0.0487846,0.0284041
-0.0251807,-0.0449718,0.0136641
-0.0359484,-0.0352932,0.0254892
-0.0330018,-0.0230909,0.00301516
-0.0188349,-0.0112234,0.00579767
-0.0050544,-0.00902364,0.00441959
0.00483955,-0.0055966,0.00178853
0.0160616,-0.00378839,0.00234166
0.0193048,-0.0184891,0.00204471
0.0198523,-0.0197658,0.0168678
0.0287417,-0.00892657,0.0525153
0.0373986,-0.00468803,0.0421057
0.0616624,6.31173e-05,0.0210701
0.0622749,-0.00913677,0.0946418
0.050221,-0.0245775,0.0412229
0.0496118,-0.0263696,0.0204455
0.0548627,-0.000477048,0.0133843
0.0328134,0.00298249,0.0318191
0.0250753,-0.00788046,0.0172623
0.0345953,-0.00272183,0.0209907
0.0317816,-0.00871876,0.0129174
0.0221045,-0.0169959,0.0102617
0.011872,-0.0255815,0.0272571
0.0186358,-0.0252125,0.0382973
0.0272924,-0.0372298,0.00144667
0.0361981,-0.0302144,0.0026953
0.0378071,-0.0263783,0.00145535
0.0470782,-0.0364581,0.00204756
0.0620925,-0.0201489,0.00219902
0.0813803,-0.0396582,0.0127666
0,0,0
0.0825651,-0.0495934,0.0154122
0,0,0
0.0888858,-0.0418598,0.00128362
0,0,0
0.108498,-0.0521682,0.00919386
0,0,0
0.10436,-0.0250993,0.00470477
0.135082,-0.0350606,0.00609868
0.138946,-0.0337121,0.00731887
0.152586,-0.0312651,0.00807497
0.152979,-0.0438521,0.0090166
0.161793,-0.0487317,0.00946067
0.181728,-0.0549926,0.00881408
0.184473,-0.0455178,0.0017452
0.183146,-0.0788131,0.0522533
0.173253,-0.0878653,0.0124844
0.14151,-0.0591444,0.00863759
0.125898,-0.0563189,0.00214319
0.131607,-0.0437198,0.00100339
0.130331,-0.0444714,0.0235719
0.108894,-0.036366,0.00119704
0.118699,-0.0184571,0.00196102
0.113336,-0.0231653,0.00352374
0.0727823,0.00025339,0.000562766
0,0,0
0.0427912,0.0117217,0.0322659
0,0,0
0.0450559,0.00295262,0.00188648
0,0,0
0.0628652,0.00728486,0.00116308
0,0,0
0.0651601,-0.0033927,0.00196893
0.0606827,0.0055392,0.00285785
0.0752099,0.00956757,0.00244993
0.0806438,0.00732182,0.000957666
0.0789775,0.0059387,0.000358437
0.0838405,0.00566514,0.00131101
0.0875915,-0.00641153,0.00364846
0.0896203,-0.00966368,0.00437285
0.106709,0.0125941,0.00272466
0.107245,0.00268701,0.00361477
0.105848,-0.00848245,0.00129057
0.107156,-0.0364919,0.00230758
0.0995314,-0.0407758,0.00151355
0.0919821,-0.036147,0.00449049
0.0960368,-0.0447485,0.00131927
0.0896612,-0.040811,0.00194088
0.0877106,-0.0443255,0.00538765
0.0954603,-0.0468974,0.00160062
0,0,0
0.0990383,-0.0327652,0.00121696
0,0,0
0.113111,0.00190537,0.0119626
0,0,0
0.105601,-0.022527,0.0158192
0.121078,-0.0284058,0.0630697
0.108313,-0.00719797,0.00214405
0.0927626,-0.014196,0.00469091
0.084192,-0.0110698,0.00312336
0.0731609,-0.0309151,0.0209844
0.0695041,-0.051812,0.0206924
0.063638,-0.0367696,0.0129684
0.0469726,-0.0432912,0.0256106
0.0343264,-0.0499434,0.0213924
0.0268724,-0.0374917,0.0416648
0.021042,-0.0275622,0.00301291
-7.3224e-05,-0.0338836,0.129291
-0.0233704,-0.028334,0.198571
-0.0402797,-0.045217,0.0941321
0.00660575,-0.0433156,0.0869837
-0.0199859,-0.0685621,0.00074479
-0.0100118,-0.0501971,0.00629898
-0.0877565,-0.0709892,0.32384
0.30847,0.671575,5.94153
2.21588,0.367743,2.50736
2.12852,0.548451,2.74028
1.95866,0.572468,2.56277
1.76153,0.662553,2.34198
1.45618,0.728584,2.07684
1.1271,0.846227,2.02903
0.803859,0.916,1.95322
0.632509,0.869285,1.76123
0.563023,0.738347,1.7808
0.422555,0.550414,1.38097
0.301312,0.384348,1.30313
0.102589,0.409685,0.721886
0.149183,0.355941,0.736308
0.140468,0.48474,0.78943
0.0234854,0.559551,0.696687
0.0506118,0.41654,0.61976
0.0616893,0.176982,0.660688
0.203783,-0.146128,0.331485
0.379027,-0.406814,0.379325
0.538458,-0.752287,0.649388
0.669705,-0.884269,0.811997
0.697356,-0.907234,0.938648
0.691063,-0.909833,1.02469
0.740946,-0.890888,0.94255
0.813166,-0.971009,1.02863
0.902776,-0.875514,0.799282
0.941213,-0.85958,0.679266
0.798297,-0.786549,0.529294
0.649836,-0.699721,0.38886
0.462699,-0.634706,0.367456
0.554939,-0.519108,0.0891135
0.436168,-0.416737,0.12724
0.287214,-0.403703,0.113561
0.174151,-0.364302,0.145829
-0.0317012,-0.398526,0.0522676
-0.237056,-0.375199,0.0804864
-0.293999,-0.350662,0.0840397
-0.351568,-0.278959,0.00406271
-0.376392,-0.136895,0.0264285
-0.481047,0.09078,0.0305746
-0.618519,0.245316,0.0272738
-0.815261,0.321386,0.0914299
-0.988602,0.276495,0.136662
-0.978172,0.300333,0.133427
-0.960175,0.329243,0.130348
-0.94086,0.29523,0.153
-1.04187,0.289181,0.202218
-1.17822,0.190814,0.289047
-1.21947,0.204457,0.389812
-0.502408,-0.98743,3.33046
-0.090619,0.257548,0.193024
-0.0762875,0.244776,0.229794
-0.0284932,0.251321,0.183783
-0.0467573,0.19333,0.182378
-0.0519506,0.145982,0.172788
-0.0710556,0.148372,0.19026
-0.0433683,0.186365,0.181645
-0.119583,0.335337,0.291708
-0.0898992,0.498248,0.382626
-0.121081,0.807735,0.781883
-0.1064,0.88727,0.560707
-0.0848317,0.856846,0.548611
-0.0987553,0.610236,0.471335
-0.123768,0.382115,0.453796
-0.130545,0.0958754,0.0437888
-0.0916045,-0.0277423,0.117499
0.0868224,-0.132091,0.252975
0.203215,-0.121554,0.31699
0.320018,-0.0819231,0.413124
0.197404,-0.0240803,0.418215
-0.307869,0.005148,0.0291344
-0.241345,0.00782698,0.0226637
-0.372157,0.0610608,0.27786
-0.38976,0.0987399,0.232077
-0.396706,0.263452,0.252593
-0.486469,0.294598,0.253818
-0.835158,0.209706,0.693883
-1.15112,0.0557546,0.970602
-1.3235,-0.0580565,1.23287
-1.4629,-0.160431,1.53676
-1.59517,-0.197426,1.49421
-1.55529,-0.189463,1.63325
-1.23411,-0.221311,1.38189
-0.854139,-0.240612,0.914053
-0.740171,-0.239858,0.752991
-0.406761,-0.22294,0.593748
0.0195778,-0.21801,0.280524
0.0189403,-0.112035,0.276384
0.158434,-0.0901587,0.21138
0.355126,-0.0557372,0.202896
0.736727,-0.0101681,0.725705
0.780195,0.102275,0.686968
0.351076,0.247929,0.783989
0.0606573,0.176062,0.00693299
0.00705953,0.0741344,0.117867
0.0042225,0.0531959,0.119705
0.0603388,0.0418247,0.106483
0.160827,0.0539706,0.172766
0.31725,0.0506689,0.354438
0.451758,0.0352623,0.364995
0.387067,0.00105838,0.323786
0.274313,-0.00889757,0.319972
0.0670206,-0.0257281,0.149722
-0.00928371,-0.0230461,0.120922
-0.0631264,-0.061804,0.0833795
0.0516858,-0.0839559,0.25393
0.476685,-0.253332,0.660474
1.0736,-0.42287,1.09532
1.68111,-0.676637,1.77111
2.33796,-0.959746,2.28924
2.52976,-1.01298,2.41412
2.00496,-0.972801,1.84334
1.17432,-0.719799,1.35181
0.301491,-0.319364,0.39346
-0.327892,0.0282704,0.201729
-0.374916,0.19075,0.0850637
-0.789504,0.442106,0.535806
-0.97247,0.428093,0.576559
-0.784885,0.255725,0.473647
-0.48773,0.1169,0.418985
-0.00126528,-0.08518,0.0176729
0.277295,-0.256338,0.317098
0.834355,-0.385964,0.66349
1.51552,-0.492092,0.9302
2.36634,-0.778301,1.64898
5.44467,-1.58518,2.30583
0,0,0
6.01486,-1.80863,2.70415
6.36667,-2.27643,5.09439
5.35398,-1.57489,13.3394
0,0,0
4.47805,-1.64311,3.1346
3.3287,-1.34184,0.0543416
5.5381,-1.53459,0.946698
0,0,0
5.43595,-1.33074,1.35576
4.70216,-1.13419,0.242888
3.29421,-0.670478,0.740454
0,0,0
2.47148,-0.486847,1.64244
1.67657,-0.337917,1.65429
1.10843,-0.134352,1.36132
0.579554,0.070354,0.823234
0.252937,0.377521,0.329239
0.28879,0.59329,0.895303
-0.0245832,0.725389,0.871277
-0.100545,0.669943,0.694395
-0.116286,0.560079,0.642502
-0.0947284,0.457702,0.333774
-0.0689623,0.310693,0.281623
0.168366,0.105346,0.353387
0,0,0
0.222308,0.263121,0.591843
0.342768,0.470896,0.645479
0.747073,0.2739,1.08026
0,0,0
0.844675,0.0271271,1.04027
0.712548,-0.16373,0.891436
0.431241,-0.289999,0.711488
0,0,0
0.345026,-0.244563,0.656904
0.319644,-0.173523,0.596178
0.0936216,-0.272712,0.0526068
0,0,0
0.0109148,-0.349674,0.355255
0.0503053,-0.359271,0.307264
0.0174074,-0.166061,0.206327
-0.0252346,0.109811,0.193396
-0.000131022,0.280619,0.242476
0.0425697,0.304946,0.240263
0.0532406,0.300205,0.0780523
0.0716576,0.315671,0.0788987
0.0877979,0.245103,0.0771848
0.164463,0.252492,0.0754682
0.290461,0.305405,0.360722
0.240186,0.494081,0.283269
0,0,0
0.213972,0.56209,0.269824
0.286277,0.606235,0.44818
0.423599,0.683826,0.35093
0,0,0
0.584126,0.686989,0.381641
0.462217,0.719942,0.415112
0.364805,0.481558,0.296653
0,0,0
0.52945,0.175545,0.377414
0.400861,0.02661,0.172114
0.197864,-0.0679394,0.166332
0,0,0
0.142697,-0.0529271,0.162728
0.00943358,0.0152481,0.00632726
0.0496108,-0.00278524,0.175715
-0.102718,-0.0620535,0.0958421
-0.078373,-0.0909933,0.0892064
-0.0491826,-0.071752,0.0464139
-0.0409218,-0.0802054,0.0326403
0.0654008,-0.0262832,0.0368857
0.129487,0.00942603,0.0414085
0.197576,0.110506,0.0404056
0.236372,0.109789,0.0494784
0.246243,0.139689,0.0559243
0,0,0
0.283779,0.223495,0.169011
0.286662,0.309191,0.203272
0.293015,0.564025,0.190426
0,0,0
0.304126,0.454948,0.235172
0.387818,0.397024,0.235625
0.325283,0.31002,0.227468
0,0,0
0.474762,0.285354,0.401388
0.449473,0.223498,0.323419
0.431482,0.148956,0.176877
0,0,0
0.309407,0.110404,0.146101
0.220867,0.0208213,0.114439
0.259451,-0.0209057,0.155762
0.379756,-0.0325074,0.153778
0.334747,-0.13852,0.100892
0.248241,-0.120131,0.0999431
0.189191,-0.0430055,0.0773014
-0.0688095,-0.0168468,0.0172091
-0.109097,0.0184575,0.0192445
-0.155843,0.0421125,0.0227298
-0.182475,0.0322895,0.0153676
-0.240672,-1.27975,4.23363
0,0,0
-0.553283,0.00114365,0.311549
-0.534325,-0.0454364,0.252572
-0.477539,-0.0821472,0.187669
0,0,0
-0.385741,-0.0557658,0.180195
-0.134665,-0.0794744,0.221389
-0.00900671,-0.031557,0.146608
0,0,0
0.0457916,-0.0299454,0.174739
0.0787147,-0.00781059,0.210306
0.00597219,0.0343834,0.0231572
-0.0123401,0.0376436,0.0313062
-0.140917,0.124124,0.147399
-0.195102,0.159188,0.269465
-0.271785,0.230678,0.275437
-0.317408,0.274291,0.332072
-0.413856,0.304835,0.5463
-0.437488,0.351923,0.605673
-0.391274,0.36571,0.534901
-0.361839,0.341588,0.425214
-0.2944,0.341415,0.489006
-0.270271,0.305077,0.444828
-0.184905,0.297263,0.278781
-0.149102,0.293459,0.352863
-0.0939993,0.256271,0.284698
-0.0254164,0.252706,0.13907
0.00921168,0.228733,0.334515
0.0147044,0.220314,0.304426
0.115408,0.208046,0.240249
0.132445,0.232761,0.402498
0.144629,0.217867,0.324167
0.147292,0.211032,0.278832
0.108875,0.245435,0.349576
0.141047,0.209731,0.351563
0.115162,0.191492,0.208722
0.0775175,0.213176,0.340546
0.00294999,0.169736,0.265216
-0.00351945,0.152733,0.24843
-0.0491922,0.144896,0.363377
-0.0710281,0.0911568,0.056283
-0.0398226,0.0751471,0.165976
-0.0529857,0.112418,0.147158
-0.0742037,0.0962302,0.193923
-0.0484866,0.0668249,0.0890858
-0.0803642,0.0538877,0.291035
-0.162964,0.102272,0.0774977
-0.181581,0.0913363,0.352204
-0.184736,0.0450159,0.293429
-0.184936,0.0436923,0.206107
-0.171075,0.0478266,0.3259
-0.0643571,0.0396237,0.0226943
-0.015638,0.0129534,0.0290321
0.00670885,0.00126398,0.0298057
0.00713729,0.0227148,0.0992568
0.0273063,0.0334942,0.015744
0.138613,0.0272763,0.18051
0.124364,0.0123093,0.175909
0.0754372,-0.00252642,0.102696
0.072073,-0.00052408,0.0644198
0.0138779,-0.00538966,0.00599381
0.00375298,-0.00496534,0.00297552
0.0020781,-0.00349694,0.00118186
-4.48757e-05,-0.00483568,0.0023568
0.297379,1.50597,5.58992
0.132259,-0.943779,0.537929
0.371014,-0.837597,0.607064
0.395202,-0.745076,0.608185
0.133522,-0.881733,0.844261
0.0285065,-1.05301,1.02515
-0.206093,-0.953577,1.43867
-0.277939,-0.817298,1.37636
-0.173368,-0.553491,1.81097
-0.389504,-0.178168,1.76967
-0.85129,-0.0412584,2.48296
-1.3761,0.0172654,2.78624
-1.55457,-0.0619933,2.89832
-1.47294,-0.160613,3.08568
-1.25091,-0.259121,2.61974
-1.19016,-0.440931,2.93076
-1.3203,-0.633308,2.80225
-1.62943,-0.783864,3.11598
-1.88555,-0.989512,3.74447
-1.95985,-1.1284,3.78325
-1.89286,-1.2975,3.81442
-1.74574,-1.21063,3.63096
-1.73672,-1.21935,3.73446
-1.72533,-1.16196,3.61829
-1.65192,-1.14652,3.18611
-1.28812,-0.982577,2.94438
-0.760984,-0.762128,2.44733
-0.449504,-0.644087,2.03183
-0.176224,-0.294375,1.57162
0.0755766,0.0145694,1.21252
-0.0280625,0.161675,1.03852
-0.365576,0.123648,1.4572
-0.707774,-0.105828,1.89523
-1.2508,-0.428566,2.3093
-1.79969,-0.667004,3.04939
-2.27292,-0.798341,3.68383
-2.90056,-1.06832,3.98111
-3.38099,-1.38596,4.41877
-3.57444,-1.72661,4.94898
-3.28738,-1.95231,3.9753
-2.37958,-1.91959,2.98997
-1.25827,-1.44073,1.40283
0.0132264,-0.774254,0.941095
1.1057,-0.0179679,1.42284
1.82082,0.615869,1.98341
2.29926,1.16329,2.99947
2.66025,1.64686,4.30313
2.98873,2.23502,5.28685
3.26531,2.88555,5.28992
3.37922,3.48016,4.81036
3.19589,3.98157,5.10173
2.54492,4.12976,5.37918
1.53806,4.20863,5.93215
0.414676,4.07175,5.23227
-0.461964,3.89237,4.83443
-0.993993,3.71631,4.60125
-1.2805,3.47481,4.18499
-1.33563,3.29505,3.95564
-1.38561,2.97095,3.7357
-1.58527,2.53621,3.31767
-1.8003,2.21006,2.89339
-1.84925,1.74149,2.30729
-1.789,1.23771,2.06657
-1.52006,0.904211,1.59097
-1.10216,0.627955,1.22603
-0.616966,0.415867,1.43963
-0.122856,0.185364,1.61686
0.359422,0.0887559,2.17741
0.854016,-0.0341786,2.52336
1.28112,-0.0850647,3.09031
1.75652,-0.187652,3.38963
2.13356,-0.18657,3.81046
2.4315,-0.128683,3.9279
2.74404,-0.0604322,4.33511
3.13224,0.156317,4.5436
3.55997,0.28338,4.98176
3.81995,0.461443,5.07761
4.00914,0.522942,5.17093
4.11829,0.500426,5.00628
4.05906,0.444261,4.33874
3.94257,0.408494,3.67882
3.8814,0.295405,3.24506
3.79187,0.282407,2.75965
3.6658,0.303294,2.2577
3.58748,0.338569,1.72188
3.43373,0.321263,1.43313
3.09416,0.270758,1.21973
2.79102,0.442708,1.06214
2.62921,0.667105,0.892794
2.47143,0.794019,0.627231
2.26958,0.829505,0.541181
2.01675,0.826492,0.448585
1.7292,0.821401,0.281415
1.4221,0.861414,0.191136
1.17827,0.702135,0.135347
0.820862,0.628162,0.0852011
0.568396,0.539431,0.0803369
0.505121,0.411987,0.00353067
0.437455,0.39217,0.0683341
0.340086,0.374414,0.0499959
0.215328,0.292259,0.0327804
-0.093918,0.390053,0.0723326
-0.354527,0.445341,0.0789148
-0.624289,0.437927,0.0874863
-0.919256,0.38967,0.13192
-1.10921,0.453087,0.18395
-1.21855,0.500831,0.142422
-1.3028,0.503985,0.210146
-1.35602,0.544195,0.195788
-1.40118,0.618831,0.275877
-1.34911,0.659815,0.208801
-1.37779,0.673422,0.364319
-1.34922,0.604584,0.265014
-1.32651,0.532353,0.344787
-1.17158,0.44733,0.33609
-1.12983,-0.0320033,3.25794
0.217574,0.200383,0.275713
0.258249,0.220297,0.40992
0.26435,0.183765,0.419801
0.248371,0.228101,0.460491
0.175672,0.208511,0.470402
0.189364,0.220176,0.334895
0.0784001,0.179111,0.348991
0.0096503,0.154023,0.198657
-0.0369608,0.0779597,0.168445
-0.078492,0.0275716,0.156416
-0.10362,-0.0248288,0.198274
-0.0994394,-0.0409436,0.200116
-0.0284727,-0.0968964,0.0943416
-0.0354673,-0.131929,0.111239
-0.0163701,-0.149887,0.104919
-0.0208137,-0.158656,0.124333
-0.0660001,-0.170981,0.12119
-0.117191,-0.160451,0.189308
-0.132525,-0.182382,0.253437
-0.149938,-0.17957,0.240799
-0.124232,-0.171183,0.30657
-0.0892056,-0.187219,0.193237
0.0170227,-0.1224,0.00349159
0.0134714,-0.101356,0.0052772
0.088485,-0.0342369,0.00443117
0.128275,-0.0380434,0.191562
0.149353,0.00998968,0.168404
0.134404,0.0140142,0.20974
0.173361,0.043653,0.233736
0.212084,0.10518,0.338966
0.185506,0.072925,0.277107
0.158788,0.0200772,0.192586
0.208401,0.0324337,0.372426
0.208873,0.050324,0.282441
0.211718,0.0459589,0.326582
0.215516,0.0247008,0.324808
0.172238,0.0235545,0.322922
0.142544,0.00867016,0.241405
0.0159335,-0.00352108,0.00437144
0.00662448,-0.0104116,0.00438983
-0.00550955,0.0018351,0.0184719
-0.00213719,0.0146245,0.0203127
-0.00605287,0.0269221,0.019275
-0.0553819,0.04053,0.160702
-0.11807,0.0357238,0.140968
-0.145682,0.0365068,0.231794
-0.145579,0.010362,0.251943
-0.159287,0.00228749,0.251147
-0.136927,-0.0453878,0.312376
-0.125276,-0.0576851,0.283505
-0.00437236,-0.0518631,0.174985
-0.00381079,-0.0523793,0.148118
0.114914,-0.0464085,0.262188
0.176653,-0.0656618,0.321582
0.238963,-0.030167,0.381639
0.204143,-0.0247519,0.366713
0.179162,0.00850048,0.377139
0.145018,0.0254295,0.269985
0.0524541,0.0664584,0.258173
0.0454338,0.10527,0.00540339
-0.00963451,0.138312,0.22916
-0.0135654,0.135998,0.211122
-0.151508,0.154842,0.253251
-0.183061,0.0744477,0.225255
-0.238158,0.061108,0.302444
-0.20075,0.0865636,0.331085
-0.128553,0.124762,0.287226
-0.0203852,0.0968293,0.156351
0.00235258,0.12575,0.159172
0.100213,0.165995,0.178711
0.146676,0.136012,0.357516
0.278671,0.149739,0.411876
0.27983,0.0841487,0.407243
0.293807,0.0560286,0.433073
0.292826,0.0149257,0.498359
0.288192,0.010264,0.485625
0.289945,0.0111653,0.416138
-1.31825,0.305798,7.06599
0.0881224,0.178125,0.0575845
-0.0664476,0.112142,0.172973
-0.207117,0.0687804,0.225919
-0.301403,-0.012315,0.215842
-0.365896,-0.102523,0.342725
-0.342283,-0.121236,0.194795
-0.309343,-0.179538,0.223494
-0.307394,-0.250193,0.321005
-0.323903,-0.241254,0.134766
-0.394377,-0.246535,0.216637
-0.442225,-0.230384,0.17861
-0.504032,-0.248963,0.279337
-0.47619,-0.22755,0.176706
-0.509537,-0.167136,0.225684
-0.431961,-0.0755455,0.184301
-0.325457,6.45812e-05,0.155967
-0.265716,0.0308004,0.154554
-0.139967,0.129436,0.0651576
-0.0125471,0.151202,0.0799056
0.230931,0.17205,0.0350955
0.402577,0.249103,0.158828
0.502688,0.317158,0.129258
0.569875,0.351396,0.13154
0.57694,0.302337,0.236492
0.45826,0.279317,0.0238409
0.393965,0.240617,0.104864
0.281652,0.191562,0.0872901
0.166898,0.229111,0.065249
-0.0650443,0.326112,0.0805634
-0.190262,0.296796,0.218394
-0.309475,0.195317,0.0214052
-0.401722,0.0202515,0.0585643
-0.414835,-0.129137,0.261022
-0.476395,-0.019352,0.18253
-0.54164,-0.0495717,0.248124
-0.621456,-0.031917,0.343199
-0.621909,0.010232,0.279271
-0.65946,0.00823748,0.352016
-0.645851,0.0238214,0.322062
-0.606334,0.0240268,0.385401
-0.55235,0.0562743,0.254724
-0.476718,0.0765409,0.313322
-0.540868,0.0878867,0.308829
-0.626041,0.0790727,0.347569
0,0,0
-0.837486,0.0989253,0.517655
-0.970643,0.04791,0.536646
-1.19882,0.0816045,0.509956
-1.39126,0.0589426,0.581134
-1.56514,0.0486088,0.75768
-1.57185,0.0903644,0.675132
-1.46297,0.251339,0.717287
0,0,0
-1.41248,0.206162,0.818536
-1.43322,0.244028,0.896006
-1.48917,0.247516,0.865322
-1.55228,0.213994,0.994837
-1.56795,0.187783,1.08796
-1.66721,0.0495611,1.17945
-1.78247,-0.236201,1.43728
0,0,0
-1.77538,-0.314992,1.31387
-1.7887,-0.373124,1.27739
-1.8011,-0.458412,1.37327
-1.80308,-0.377038,1.48916
-1.81081,-0.390059,1.60826
-1.79541,-0.3253,1.58803
-1.82937,-0.160752,1.8211
-1.80807,-0.191678,1.81025
0,0,0
-1.67655,-0.197136,1.78883
-1.60861,-0.121121,1.74196
-1.61872,-0.125226,1.70162
-1.6175,-0.179185,1.66731
-1.56356,-0.196234,1.75437
-1.57998,-0.189005,1.76859
-1.61971,-0.350739,2.04458
0,0,0
-1.55003,-0.262026,2.00822
-1.52665,-0.277651,1.84033
-1.45929,-0.294252,1.91396
-1.38774,-0.254987,1.83198
-1.40165,-0.286982,1.85653
-1.37684,-0.284465,1.81536
-1.18208,-0.325377,1.68122
0,0,0
-1.03491,-0.277924,1.52022
-0.836337,-0.237495,1.3015
-0.66923,-0.236972,1.22878
-0.448482,-0.22182,0.934726
-0.176267,-0.252412,0.58913
0.100829,-0.312168,0.292077
0.5702,-0.0700509,0.333174
0.736724,-0.0368137,0.495093
0,0,0
0.850046,-0.00314925,0.676879
